ID	Range	Rate	Angle	Rcs	Snr
16	5.8	-0.4	-54.9	-50.0	11
17	6.8	0.0	-37.6	-25.5	36
18	7.3	27.5	1.7	-48.0	13
19	7.3	27.5	33.0	-50.0	11
20	8.5	0.0	-5.9	-41.5	20
21	9.6	0.0	69.5	-42.0	19
22	13.3	0.0	17.2	-46.5	13
23	15.6	-0.1	64.2	-44.0	15
24	15.7	-0.3	37.7	-43.0	16
25	18.7	-0.3	36.3	-45.5	15
26	19.1	0.0	66.2	-45.0	15

1	1.1	-0.7	-60.8	-34.5	44
2	1.4	-0.6	61.0	-50.5	23
3	2.0	0.3	25.4	-33.5	23
4	2.3	0.0	0.3	-4.5	47
5	2.6	0.5	18.7	-26.5	28
6	2.7	-0.5	-13.9	-30.0	25
7	4.0	-0.4	5.4	-30.5	33
8	4.0	-0.4	32.5	-31.5	32
9	4.4	0.0	60.1	-26.5	36
10	5.3	0.4	7.1	-43.0	19
11	5.4	0.0	1.4	-21.0	40
12	5.5	0.2	4.1	-36.5	25
13	5.5	0.2	25.9	-36.5	25
14	5.6	-0.5	-8.4	-46.0	16
15	6.8	0.0	-37.6	-25.0	35
16	8.4	-0.1	-5.5	-41.0	19
17	13.3	-0.1	16.6	-46.5	14
18	15.6	0.0	64.6	-45.0	14
19	15.8	-0.2	38.1	-47.0	13
20	19.1	0.0	65.5	-45.5	13

1	1.1	-0.7	-60.6	-36.5	39
2	2.0	0.6	41.0	-28.5	25
3	2.3	0.0	0.3	-5.0	47
4	2.6	-0.5	-11.1	-33.0	21
5	2.7	0.5	-0.2	-29.0	26
6	3.9	-0.4	3.1	-35.0	30
7	4.4	0.0	60.0	-26.5	36
8	4.6	0.3	4.8	-42.0	20
9	5.4	0.0	1.2	-20.5	40
10	5.7	0.3	25.4	-40.5	21
11	5.7	-0.4	-42.1	-42.5	18
12	6.8	0.0	-37.8	-24.5	35
13	8.4	-0.1	6.1	-41.5	17
14	9.4	-0.1	73.9	-42.0	19
15	15.6	0.0	64.0	-45.0	13
16	15.7	-0.2	39.3	-44.0	14

1	1.1	-0.7	-58.7	-38.0	37
2	2.1	0.7	42.0	-23.0	31
3	2.3	0.5	36.3	-25.0	25
4	2.3	0.0	0.3	-4.5	47
5	3.9	-0.4	26.8	-37.0	27
6	3.9	-0.4	46.2	-39.0	25
7	4.4	0.0	59.8	-26.5	37
8	4.8	0.4	31.3	-42.5	21
9	4.8	0.4	47.9	-42.5	21
10	5.4	0.0	1.0	-21.0	40
11	5.5	0.2	26.3	-36.0	25
12	6.8	0.0	-37.4	-25.5	35
13	9.4	-0.1	68.4	-42.0	18
14	13.3	0.0	17.4	-47.0	14
15	15.6	-0.1	63.8	-44.0	14
16	15.9	-27.0	35.9	-46.0	13
17	15.9	-27.0	-74.6	-48.0	11
18	18.8	-0.2	35.8	-45.5	14
19	19.1	-0.1	63.5	-45.0	14

1	1.0	-0.7	56.7	-46.5	27
