ID	Range	Rate	Angle	Rcs	Snr
6	5.4	0.0	-0.7	-20.0	41
7	5.7	-0.6	20.0	-39.5	24
8	6.9	0.0	-37.8	-25.5	37
9	8.5	0.0	28.8	-38.5	20
10	9.5	0.0	-56.4	-40.0	21

1	2.3	0.0	0.3	-4.5	47
2	3.3	-1.3	22.5	-45.5	19
3	4.3	0.0	34.4	-26.0	35
4	4.6	-1.0	28.9	-37.0	26
5	5.4	0.0	-0.5	-20.0	41
6	5.7	-0.6	18.1	-44.5	16
7	5.7	-0.6	31.9	-46.5	14
8	6.8	0.0	-37.8	-25.0	33
9	8.7	0.0	26.9	-39.0	20
10	9.4	0.0	-28.9	-40.5	19

1	2.3	0.0	0.3	-4.5	47
2	4.3	0.0	61.6	-26.5	35
3	4.5	-1.2	27.1	-36.0	27
4	5.4	0.0	-0.3	-20.0	41
5	5.7	-0.6	19.8	-41.0	20
6	6.8	0.0	-38.0	-26.0	34
7	8.7	0.0	27.0	-39.0	22
8	9.5	0.0	-57.1	-39.5	22

1	2.3	0.0	0.3	-4.5	47
2	3.2	-1.3	71.1	-35.0	29
3	3.2	-1.3	25.5	-37.0	27
4	4.3	0.0	61.7	-26.5	37
5	4.5	-1.3	25.7	-35.5	28
6	5.4	0.0	-0.5	-20.0	41
7	5.7	-0.5	17.6	-44.5	17
8	5.7	-0.5	31.7	-46.5	15
9	6.9	0.0	-37.9	-26.5	35
10	8.6	0.0	29.4	-37.5	25
11	9.5	0.0	-56.7	-39.5	21

1	2.3	0.0	0.3	-4.5	47
2	3.1	-1.1	21.9	-36.0	28
3	4.3	0.0	61.2	-26.0	37
4	4.4	-1.0	24.1	-36.0	26
5	5.4	0.0	0.0	-20.0	42
6	5.6	-0.5	18.0	-46.0	15
7	6.8	0.0	-37.8	-25.5	36
8	8.6	0.0	28.8	-39.0	22
9	9.5	0.0	-56.9	-39.5	20

1	2.3	0.0	0.3	-4.5	47
2	3.1	-1.0	68.6	-44.0	19
3	4.3	0.0	62.0	-26.5	37
4	4.4	-0.7	22.5	-42.5	19
5	4.4	-1.4	25.6	-40.0	23
6	4.4	-1.0	23.2	-37.5	23
7	5.4	0.0	2.5	-20.0	42
8	6.8	0.0	-37.9	-26.0	34
9	8.5	0.0	29.9	-38.0	22
10	9.5	0.0	-28.1	-39.5	22
11	9.5	0.0	-1.7	-40.5	21

1	2.3	0.0	0.3	-4.5	47
2	3.1	-1.5	21.3	-45.0	19
3	3.1	-1.5	72.3	-47.0	17
4	4.3	0.0	61.6	-26.5	37
5	4.4	-1.0	23.1	-37.5	24
6	5.4	0.0	2.5	-20.0	43
7	6.8	0.0	-37.8	-26.0	33
8	8.6	0.0	28.8	-38.5	23
9	9.5	0.0	-57.1	-40.0	22

1	2.3	0.0	0.3	-4.5	46
2	3.0	-1.0	62.5	-41.0	21
3	3.0	-1.6	19.7	-43.0	19
4	3.0	-1.4	21.1	-45.0	17
5	4.3	0.0	62.4	-26.5	35
6	4.3	-0.9	22.4	-44.5	17
7	4.3	-1.1	22.9	-41.0	20
8	5.4	0.0	1.0	-20.0	40
9	6.8	0.0	-37.8	-25.5	33
10	8.6	0.0	29.9	-38.5	20
11	9.5	0.0	-55.6	-39.5	18

1	2.3	0.0	0.3	-4.5	47
2	3.0	-1.0	62.2	-42.0	18
3	3.0	-1.3	23.4	-42.0	19
4	3.0	-1.3	67.9	-44.0	17
5	4.3	0.0	62.2	-26.0	36
6	4.3	-0.8	21.0	-45.5	17
7	5.4	0.0	0.0	-19.5	42
8	5.8	-1.1	26.4	-49.0	13
9	5.8	-1.1	51.1	-51.0	11
10	6.8	0.0	-37.9	-26.0	34
11	8.6	0.0	28.5	-38.5	24
12	9.5	0.0	-56.9	-40.0	21

1	1.8	-1.7	63.8	-45.0	22
2	2.3	0.0	0.3	-4.5	47
3	2.9	-1.0	63.8	-39.0	24
4	2.9	-1.3	22.4	-43.5	22
5	4.3	0.0	62.3	-27.5	37
6	5.4	0.0	-0.3	-20.0	41
7	6.8	0.0	-38.1	-26.0	34
8	8.6	0.0	29.5	-39.0	21
9	9.6	0.0	-56.0	-40.5	20

1	1.6	-1.6	61.7	-46.5	22
2	2.3	0.0	0.3	-4.5	47
3	2.8	-1.0	19.6	-39.0	17
4	4.4	0.0	32.6	-27.5	34
5	4.4	0.0	18.2	-28.5	33
6	5.4	0.0	0.2	-20.0	39
7	6.8	0.0	-38.0	-26.0	34
8	8.6	0.0	28.4	-38.0	20
9	9.5	0.0	-30.2	-41.0	18
10	10.0	0.0	34.5	-42.0	15

1	1.3	-1.6	59.5	-55.0	18
2	2.3	0.0	0.3	-4.5	46
3	2.7	-1.1	60.1	-33.0	23
4	4.2	-0.8	18.1	-43.5	20
5	4.5	0.0	-60.5	-28.0	35
6	5.4	0.0	-0.1	-20.0	41
7	5.7	-1.0	5.3	-40.0	21
8	6.4	-1.5	2.6	-48.5	13
9	6.8	0.0	-38.0	-25.5	35
10	8.6	0.0	29.7	-37.5	23

1	1.3	-1.6	63.1	-50.0	23
2	1.4	-1.2	58.4	-49.5	26
3	2.3	0.0	0.3	-4.5	46
4	2.7	-1.0	59.6	-36.0	20
5	4.0	-0.5	15.1	-40.0	23
6	4.5	0.0	-60.2	-28.0	32
7	5.4	0.0	0.2	-20.0	42
8	5.4	-0.4	12.7	-44.5	17
9	6.8	0.0	-38.0	-25.5	35
10	8.5	0.0	29.3	-37.5	23
11	9.5	0.0	-28.3	-40.5	20

1	1.1	-1.3	60.4	-48.0	30
2	1.4	-1.0	63.2	-49.5	29
3	2.3	0.0	0.3	-4.5	47
4	2.7	-0.8	-17.2	-37.0	19
5	3.9	-0.7	3.3	-44.0	21
6	3.9	-0.7	15.9	-45.0	20
7	4.0	-0.4	13.8	-44.0	18
8	4.0	-0.6	0.9	-44.5	19
9	4.5	0.0	-59.9	-29.0	32
10	5.4	0.0	-0.2	-20.0	38
11	5.5	29.0	-35.1	-48.0	13
12	6.8	0.0	-37.9	-25.5	34
13	8.6	0.0	29.7	-37.5	22
14	10.0	0.0	33.9	-40.5	16

1	1.0	-1.2	56.0	-47.0	31
2	2.3	0.0	0.3	-4.5	47
3	2.7	-0.7	-59.1	-39.0	18
4	3.8	-0.6	2.8	-46.0	18
5	3.8	-0.6	15.8	-47.0	17
6	4.1	-0.4	13.6	-44.0	21
7	4.1	-0.7	29.9	-47.0	18
8	4.5	0.0	-60.6	-29.0	34
9	5.4	0.0	-0.2	-20.0	42
10	5.8	-1.3	-60.9	-44.0	19
11	5.8	-1.3	65.7	-45.0	18
12	6.8	0.0	-37.9	-25.5	35
13	8.6	0.0	26.4	-38.0	23
14	9.9	0.0	32.6	-40.5	20

1	1.0	-1.3	60.8	-35.5	39
2	2.3	0.0	0.3	-4.5	47
3	2.6	-0.8	54.8	-36.0	20
4	4.0	-0.6	14.8	-34.5	28
5	4.5	0.0	-59.9	-28.5	33
6	5.4	0.0	-0.2	-20.0	42
7	5.8	-1.4	-61.1	-43.0	18
8	6.8	0.0	-37.9	-25.5	36
9	8.6	0.0	28.2	-37.5	24
10	9.9	0.0	31.9	-40.5	21

1	1.0	-1.3	59.8	-36.5	38
2	1.3	0.3	-74.6	-50.5	25
3	1.3	-0.4	47.2	-50.0	21
4	2.3	0.0	0.3	-4.5	47
5	3.7	0.0	-51.7	-30.5	32
6	3.7	-0.6	3.0	-37.5	24
7	4.5	0.0	-60.3	-29.0	30
8	5.4	0.0	-0.2	-20.0	39
9	5.8	-1.3	58.0	-44.5	13
10	5.8	-1.3	-70.2	-44.5	13
11	6.1	-1.1	17.4	-44.0	13
12	6.8	0.0	-37.8	-25.5	34
13	8.6	0.0	27.0	-37.5	21
14	10.0	0.0	34.2	-41.5	15

1	0.9	-1.1	-8.4	-47.5	28
2	2.3	0.0	0.3	-4.5	47
3	2.6	-0.8	51.2	-37.0	20
4	3.7	0.0	-52.3	-30.5	33
5	3.7	-0.6	2.5	-36.5	29
6	4.1	-0.5	5.9	-37.5	27
7	4.5	0.0	-60.5	-28.5	34
8	5.4	0.0	-0.4	-20.0	42
9	5.5	-1.4	-64.0	-45.0	17
10	6.0	-1.1	40.6	-41.5	20
11	6.8	0.0	-37.7	-25.5	36
12	7.8	-0.8	6.6	-48.0	13
13	7.8	-0.8	-67.7	-49.0	12
14	7.8	-0.8	-47.2	-51.0	10
15	8.6	0.0	27.9	-37.0	22
16	10.0	0.0	32.7	-40.5	20

1	0.9	-1.1	-16.8	-48.0	27
2	0.9	-1.1	48.9	-46.0	29
3	1.4	-0.7	15.0	-53.0	22
4	2.3	0.0	0.3	-4.5	47
5	2.5	-0.7	9.7	-32.5	20
6	2.5	-0.7	44.5	-33.5	19
7	3.6	0.0	-52.1	-31.0	33
8	3.9	-0.5	12.0	-37.0	27
9	4.3	-0.4	5.7	-38.0	24
