ID	Range	Rate	Angle	Rcs	Snr
11	6.0	0.9	20.4	-47.5	14
12	6.0	0.9	41.8	-48.5	13
13	6.9	0.0	34.6	-33.0	28
14	9.5	0.0	20.9	-38.5	20
15	9.5	0.0	-5.1	-38.5	20

1	1.6	1.1	-40.7	-36.0	31
2	2.3	0.0	0.3	-4.5	47
3	2.6	0.7	-34.7	-19.5	36
4	3.2	1.0	-54.7	-28.0	32
5	3.6	0.0	52.4	-26.0	35
6	4.0	0.7	-30.3	-42.0	19
7	4.0	0.7	-46.1	-42.0	19
8	4.3	0.0	61.0	-25.5	34
9	5.4	0.0	1.4	-20.0	37
10	5.4	0.4	-14.1	-40.5	18
11	5.4	0.4	-2.5	-41.5	17
12	5.4	0.4	30.0	-43.5	15
13	5.8	0.8	-41.9	-45.0	14
14	5.8	0.8	9.8	-47.0	12
15	6.9	0.0	34.4	-32.0	25
16	8.6	0.0	-2.9	-39.0	18
17	8.6	0.0	68.3	-40.0	17
18	9.4	0.0	36.8	-39.0	16

1	1.4	2.3	-44.6	-46.5	27
2	1.7	1.5	-42.8	-43.0	23
3	1.7	2.0	-42.8	-50.5	18
4	2.3	0.0	0.3	-4.5	47
5	2.6	0.7	-36.9	-21.0	34
6	3.3	0.9	-34.2	-31.5	31
7	3.3	1.1	-32.0	-34.0	28
8	3.7	0.0	52.3	-25.5	36
9	4.0	0.7	-32.3	-39.5	23
10	4.3	0.0	60.8	-25.5	38
11	5.4	0.0	1.4	-20.0	42
12	5.7	0.5	-39.9	-38.0	23
13	7.1	0.0	33.8	-32.5	28
14	8.5	0.0	31.2	-38.5	23
15	8.5	0.0	-12.7	-39.5	22
16	9.5	0.0	-5.5	-38.5	23
17	9.5	0.0	36.2	-38.5	23
18	9.5	0.0	18.7	-40.5	21
19	15.6	0.0	65.3	-46.5	14
20	27.1	0.0	61.7	-47.0	13

1	1.6	2.4	-48.8	-43.0	23
2	1.7	1.2	-43.1	-27.0	22
3	2.3	0.0	0.3	-4.5	47
4	2.7	0.7	-38.7	-16.0	39
5	4.1	0.3	-31.6	-42.5	20
6	4.3	0.8	-46.5	-44.5	17
7	4.4	0.0	60.8	-26.0	38
8	5.4	0.0	1.2	-20.5	40
9	5.4	0.3	-41.2	-35.0	25
10	5.7	0.6	-37.8	-37.5	23
11	6.0	0.7	-34.3	-43.0	17
12	6.0	0.7	-4.9	-45.0	15
13	7.0	0.0	34.1	-32.0	29
14	7.1	1.1	29.4	-47.0	13
15	8.7	0.0	26.9	-36.5	23
16	8.7	0.0	41.6	-38.5	21
17	20.1	-38.3	-43.3	-46.0	13
18	27.1	0.0	60.9	-45.5	13

1	1.7	2.0	-52.9	-43.0	24
2	1.7	1.3	-44.4	-31.0	35
3	1.8	1.6	-47.2	-41.5	25
4	2.3	0.0	0.3	-4.5	46
5	2.7	0.8	-40.3	-18.5	37
6	2.7	1.0	-40.0	-26.0	27
7	3.3	1.0	-58.6	-24.5	37
8	3.5	0.5	-23.3	-46.0	17
9	4.4	0.0	60.7	-26.5	35
10	4.5	0.8	-45.6	-39.5	20
11	5.4	0.0	1.4	-20.5	38
12	5.6	0.4	35.9	-36.5	22
13	5.8	0.6	-35.5	-36.5	23
14	7.0	0.0	34.1	-31.5	27
15	8.5	0.0	29.8	-38.5	21
16	8.5	0.0	-14.5	-40.5	19
17	9.4	0.0	71.3	-39.5	17

1	1.9	1.5	-48.4	-34.0	23
2	2.3	0.0	0.3	-4.5	47
3	2.7	0.8	-41.8	-23.0	32
4	2.9	1.4	-59.7	-44.0	20
5	3.0	1.2	-35.9	-40.0	23
6	3.0	1.2	41.0	-42.0	21
7	3.4	0.4	-23.7	-43.5	17
8	3.5	0.6	-22.0	-43.0	20
9	4.5	-0.1	59.7	-25.0	39
10	5.4	0.0	1.4	-20.0	39
11	5.5	0.4	-27.6	-41.5	18
12	5.5	0.4	-39.0	-43.5	16
13	5.7	0.6	-41.7	-40.0	22
14	7.0	0.0	34.0	-31.5	31
15	8.6	0.0	29.4	-38.0	21
16	9.4	0.0	48.6	-38.0	22
17	15.6	0.0	70.6	-46.0	14
18	27.1	0.0	62.6	-45.5	13

1	2.3	0.0	0.3	-4.5	47
2	2.5	-62.3	-37.7	-35.5	22
3	2.5	-62.3	60.4	-35.5	22
4	2.8	0.9	-23.6	-24.5	31
5	3.0	1.4	-61.7	-39.5	22
6	3.5	1.2	-60.3	-34.5	30
7	4.3	0.6	-34.8	-42.5	21
8	4.5	-0.1	59.0	-25.5	39
9	4.7	1.0	-51.2	-40.5	22
10	5.4	0.0	1.3	-20.5	40
11	5.5	0.4	74.1	-39.0	20
12	5.5	0.4	-4.6	-41.0	18
13	5.7	0.7	-45.4	-40.0	23
14	6.2	0.8	-54.5	-40.0	21
15	7.1	0.0	34.1	-31.5	29
16	8.6	0.0	30.1	-38.5	20
17	9.3	0.0	20.5	-39.5	20
18	15.6	0.0	36.0	-46.0	13

1	2.0	1.4	-54.8	-32.0	25
2	2.3	0.0	0.3	-4.5	47
3	2.8	0.9	-25.5	-36.5	26
4	3.0	1.5	-60.8	-41.0	21
5	3.5	1.2	-63.0	-37.0	24
6	3.6	0.6	-25.8	-40.0	22
7	4.1	1.0	-37.5	-37.5	23
8	4.4	0.0	62.1	-26.0	35
9	4.9	0.7	-45.4	-30.0	29
10	5.4	0.0	1.4	-20.5	38
11	5.7	0.4	-36.6	-45.0	14
12	5.7	0.4	-9.1	-46.0	13
13	6.2	0.7	-53.1	-41.0	17
14	7.0	0.0	34.7	-32.5	25
15	8.5	-0.1	-6.5	-40.0	17
16	9.4	0.0	20.5	-40.0	16

1	2.0	1.5	-57.1	-36.5	20
2	2.0	1.3	-53.7	-35.5	22
3	2.3	0.0	0.3	-4.5	46
4	3.0	0.9	-46.7	-38.5	27
5	3.6	1.3	13.0	-45.5	17
6	3.6	0.8	-33.7	-39.5	23
7	3.7	0.5	32.8	-44.0	21
8	3.7	0.5	12.7	-45.0	20
9	3.7	1.5	27.3	-42.0	22
10	3.7	0.9	-36.3	-37.5	25
11	3.7	1.8	-69.6	-44.5	20
12	4.4	0.0	60.7	-26.5	34
13	4.9	0.9	-46.2	-32.0	30
14	5.4	0.0	1.4	-20.0	40
15	5.7	0.5	-8.6	-46.0	15
16	7.0	0.0	34.3	-33.5	27
17	8.6	0.0	-6.2	-38.5	23
18	9.0	0.0	68.5	-39.5	23
19	9.0	0.0	-44.5	-40.5	22
20	13.3	0.0	16.6	-47.5	13
21	15.6	0.0	68.1	-46.0	13

1	2.1	1.2	-57.5	-36.0	21
2	2.3	0.0	0.3	-4.5	47
3	3.1	0.8	-50.2	-38.0	27
4	3.5	1.0	-64.0	-44.0	18
5	3.6	0.8	-35.4	-36.5	24
6	4.2	0.5	-38.0	-42.0	21
7	5.1	1.0	30.6	-42.0	17
8	5.3	0.0	1.9	-19.5	40
9	5.8	0.4	-6.7	-42.0	19
10	7.0	0.0	34.3	-33.0	28
11	8.6	0.0	-43.3	-39.0	21
12	9.1	0.0	68.9	-39.5	20
13	9.1	0.0	-44.1	-40.5	19
14	15.6	0.0	36.0	-46.5	13

1	2.3	1.4	-45.9	-34.0	18
2	2.3	0.0	0.3	-4.5	47
3	3.0	0.3	46.0	-38.0	25
4	3.0	0.3	24.9	-40.0	23
5	3.0	0.3	1.9	-42.0	21
6	3.0	1.1	-54.0	-44.5	18
7	3.0	0.7	-50.4	-29.5	35
8	4.0	0.3	-37.3	-46.5	17
9	5.3	0.0	1.1	-19.5	40
10	7.0	0.0	34.3	-33.0	27
11	8.6	0.0	-41.0	-39.0	20
12	9.3	0.0	21.1	-39.0	20

1	2.3	0.0	0.3	-4.5	47
2	3.0	0.9	4.5	-34.5	29
3	3.0	0.7	-51.6	-36.5	27
4	3.1	0.2	46.6	-41.5	22
5	3.7	0.4	-36.7	-42.0	23
6	5.3	0.0	1.1	-19.5	42
7	5.8	0.3	-31.0	-41.5	20
8	5.8	0.5	4.8	-43.5	19
9	7.0	0.0	33.9	-33.0	27
10	8.9	-26.9	-6.1	-39.5	21
11	9.3	0.0	63.4	-38.0	22
12	15.6	0.0	66.0	-46.5	13

1	2.3	0.0	0.3	-4.5	47
2	3.0	1.3	-51.9	-46.5	17
3	3.0	0.7	-51.0	-35.5	27
4	3.1	0.9	-55.5	-33.0	30
5	3.6	0.3	-64.1	-42.5	20
6	3.7	0.4	-65.2	-43.0	19
7	3.7	0.4	62.4	-45.0	17
8	5.3	0.0	1.6	-20.0	40
9	5.7	0.5	-24.7	-46.0	15
10	5.7	0.3	-32.6	-42.5	18
11	5.8	0.6	-45.5	-47.5	13
12	6.0	0.1	-38.4	-42.5	19
13	7.0	0.0	34.6	-33.0	28
14	8.6	0.0	-6.2	-39.0	22
15	9.3	0.0	61.6	-38.0	21
16	15.6	0.0	66.9	-46.0	13

1	2.3	0.8	-59.3	-35.5	17
2	2.3	0.0	0.3	-4.5	47
3	3.1	0.7	39.5	-37.0	26
4	3.1	0.9	-31.3	-36.0	27
5	4.4	0.0	60.8	-26.0	36
6	5.4	0.0	1.7	-20.0	40
7	6.0	0.5	42.5	-44.5	15
8	6.0	0.5	-50.5	-44.5	15
9	6.9	0.0	33.8	-33.0	27
10	8.6	0.0	-5.4	-38.5	20
11	8.6	0.0	-17.5	-40.5	18
12	9.3	0.0	33.5	-38.0	20

1	2.3	0.0	0.3	-4.5	46
2	3.1	0.5	-52.3	-38.0	27
3	3.1	0.5	44.7	-40.0	25
4	3.1	0.2	23.7	-41.0	21
5	3.1	0.2	37.0	-41.0	21
6	3.1	0.2	-13.3	-43.0	19
7	3.1	0.7	-32.7	-30.0	34
8	3.1	1.1	35.2	-40.0	22
9	3.1	1.1	0.5	-42.0	20
10	3.5	0.0	53.9	-26.0	38
11	4.3	0.0	60.7	-25.5	38
12	4.9	0.4	-57.6	-41.0	21
13	5.4	0.0	1.8	-19.5	41
14	5.8	0.4	4.1	-46.5	15
15	6.9	0.0	34.0	-30.5	31
16	8.5	0.0	-40.0	-38.5	22
17	9.5	0.0	21.5	-39.0	22
18	9.5	0.0	-5.1	-41.0	20
19	15.3	26.8	67.1	-47.0	13

1	2.3	0.0	0.3	-4.5	46
2	3.1	0.6	3.5	-36.0	29
3	3.2	0.8	-35.4	-37.0	27
4	3.3	1.1	-34.2	-38.0	25
5	3.5	0.0	53.6	-25.5	38
6	3.5	0.0	32.2	-27.5	36
7	4.3	0.0	60.8	-25.5	37
8	5.4	0.0	1.9	-20.0	42
9	6.0	0.5	5.1	-43.5	18
10	6.8	0.0	-38.7	-27.5	34
11	8.5	0.0	30.4	-39.0	21
12	9.4	0.0	34.3	-39.0	21
13	16.2	-63.8	12.7	-46.5	13
14	16.2	-63.8	-74.6	-47.5	12

1	2.3	0.0	0.3	-4.5	47
2	3.2	0.4	-56.6	-31.0	32
3	4.3	0.0	60.9	-25.5	36
4	5.0	0.5	-57.5	-42.0	19
5	5.0	0.5	70.7	-44.0	17
6	5.4	0.0	1.7	-20.0	40
7	6.1	0.3	38.2	-43.0	17
8	6.9	0.0	-38.9	-30.0	29
9	8.5	0.0	31.0	-39.0	18
10	9.5	0.0	33.6	-38.0	20

1	2.3	0.0	0.3	-4.5	47
2	3.2	0.8	-55.0	-41.5	23
3	3.2	0.8	72.9	-43.5	21
4	3.2	0.6	-62.2	-45.0	19
5	3.3	0.2	-35.0	-37.0	27
6	4.3	0.0	60.5	-25.5	38
7	5.4	0.0	1.7	-20.0	42
8	5.8	0.4	-32.6	-48.0	15
9	6.0	0.2	-36.8	-38.5	24
10	6.8	-0.1	34.3	-29.5	31
11	8.5	0.0	30.6	-39.0	21
12	9.5	0.0	32.2	-38.5	22
13	15.6	0.0	64.5	-46.5	14
14	27.1	-0.1	62.1	-46.0	13

1	2.3	0.0	0.3	-4.5	47
2	3.7	0.2	-33.8	-32.5	31
3	4.3	0.0	60.7	-25.5	37
4	5.4	0.0	1.5	-20.5	41
5	6.0	0.2	-18.6	-46.0	16
6	6.9	0.0	33.6	-32.5	29
7	8.6	0.0	30.5	-38.0	22
8	9.5	0.0	33.7	-38.5	23
9	9.5	0.0	-4.7	-39.5	22

1	2.3	0.0	0.3	-4.5	47
2	3.7	0.0	54.4	-25.0	38
3	3.9	0.9	-36.7	-37.0	23
4	4.3	0.0	61.0	-25.5	36
5	5.4	0.0	1.6	-20.0	40
6	6.9	0.0	34.3	-30.0	28
7	8.6	0.0	30.8	-39.5	18
8	9.5	-0.1	38.8	-38.5	18

1	2.3	0.0	0.3	-4.5	47
2	4.0	0.6	-36.6	-44.5	20
3	4.3	0.0	60.9	-25.5	38
4	5.0	0.7	-57.0	-45.5	17
5	5.4	0.0	1.7	-20.0	41
6	7.0	0.0	33.6	-31.0	30
7	8.5	0.0	30.6	-37.5	23
8	9.5	0.0	-5.7	-37.0	24
9	9.5	0.0	36.9	-37.0	24
10	15.6	0.0	66.9	-46.0	14

1	2.3	0.0	0.3	-4.5	47
2	3.8	0.1	-68.7	-41.5	21
3	4.3	0.0	61.3	-26.0	37
4	5.1	0.6	-55.6	-40.5	23
5	5.4	0.0	1.6	-20.0	42
6	7.0	-0.1	33.8	-32.5	28
7	8.5	0.0	31.1	-38.0	22
8	8.5	0.0	-15.0	-39.0	21
9	9.5	0.0	34.4	-36.5	24
10	9.5	0.0	-4.6	-37.5	23

1	2.3	0.0	0.3	-4.5	47
2	3.2	-0.5	-54.2	-35.0	29
3	4.3	0.0	60.7	-26.0	39
4	4.4	-0.4	33.1	-45.0	19
5	5.0	0.3	-54.5	-36.0	25
6	5.0	0.3	21.3	-36.0	25
7	5.4	0.0	1.4	-20.0	40
8	7.0	0.0	34.1	-33.0	27
9	8.5	0.0	31.0	-37.5	23
10	8.5	0.0	-12.5	-38.5	22
11	9.5	0.0	33.9	-37.0	22
12	9.5	0.0	-4.6	-38.0	21

1	2.3	0.0	0.3	-4.5	47
2	3.2	-0.8	-53.1	-47.5	17
3	3.8	0.1	-68.5	-36.5	27
4	4.3	0.0	61.0	-25.5	40
5	5.0	0.2	-57.4	-39.5	22
6	5.4	0.0	1.1	-20.0	41
7	7.0	0.0	33.9	-32.5	28
8	8.5	0.0	31.3	-37.5	24
9	8.5	0.0	-12.9	-39.5	22
10	9.5	0.0	34.7	-37.0	23
11	9.5	0.0	-5.2	-39.0	21
12	15.6	0.0	35.1	-46.0	13

1	2.3	0.0	0.3	-4.5	47
2	3.1	-0.8	-52.7	-45.0	18
3	3.8	0.3	-69.8	-43.5	21
4	3.8	0.3	56.6	-45.5	19
5	4.3	0.0	61.4	-26.0	38
6	4.4	0.4	-42.5	-45.5	18
7	5.4	0.0	1.2	-19.5	42
8	5.8	-0.3	-31.5	-47.0	15
9	6.9	0.0	33.7	-32.0	28
10	8.4	0.0	-4.3	-38.0	24
11	9.5	0.0	33.5	-37.0	24
12	9.5	0.0	-4.3	-39.0	22

1	2.3	0.0	0.3	-4.5	47
2	3.5	0.0	51.1	-25.0	39
3	3.5	0.0	32.8	-26.0	38
4	4.3	0.0	60.3	-25.5	38
5	5.1	0.4	-56.0	-43.0	19
6	5.4	0.0	1.1	-20.0	42
7	6.9	0.0	33.9	-31.0	29
8	8.4	0.0	-38.4	-38.0	22
9	9.4	0.0	33.3	-37.5	20
10	9.4	0.0	-6.6	-39.5	18

1	2.3	0.0	0.3	-4.5	47
2	4.4	0.0	60.1	-26.0	38
3	5.0	-0.3	-55.1	-39.5	21
4	5.4	0.0	1.3	-20.0	40
5	7.0	0.0	34.0	-30.0	31
6	8.5	0.0	-39.0	-39.0	21
7	9.5	0.0	32.4	-37.0	22
8	9.5	0.0	-7.5	-38.0	21
9	13.3	0.0	15.4	-48.0	13
10	27.1	-0.1	62.0	-46.0	13

1	2.3	0.0	0.3	-4.5	47
2	3.0	-0.5	-25.9	-37.0	27
3	4.4	0.0	60.5	-26.0	35
4	5.4	0.0	1.5	-20.5	40
5	5.6	-0.4	-12.7	-46.5	15
6	6.9	0.0	34.4	-28.5	33
7	8.5	0.0	-39.6	-38.0	22
8	9.4	0.0	74.0	-38.0	22
9	9.4	0.0	-36.5	-40.0	20

1	2.3	0.0	0.3	-4.5	47
2	3.0	-0.7	-54.2	-36.0	27
3	3.2	-1.4	-51.1	-43.0	19
4	3.2	-1.4	24.6	-45.0	17
5	3.7	-0.4	29.8	-37.0	25
6	4.3	-0.4	-41.0	-39.0	22
7	4.4	0.0	60.6	-26.5	34
8	5.0	-0.5	-55.6	-40.0	19
9	5.4	29.1	-55.2	-46.5	14
10	5.4	0.0	1.3	-20.0	38
11	6.9	0.0	34.4	-32.5	25
12	8.5	0.0	-39.2	-38.5	19
13	9.4	0.0	71.8	-38.5	17
14	9.4	0.0	-37.9	-40.5	15

1	2.3	0.0	0.3	-4.5	47
2	3.0	-0.8	-53.9	-41.0	23
3	3.1	-1.4	-50.1	-46.5	18
4	3.1	-1.4	24.5	-48.5	16
5	3.7	-0.5	-66.5	-31.5	33
6	4.4	0.0	61.0	-26.0	35
7	5.0	-0.6	-55.2	-34.0	27
8	5.0	-1.3	-16.2	-47.0	16
9	5.0	-1.3	-56.6	-46.0	17
10	5.4	0.0	1.4	-20.5	42
11	5.7	-0.4	-32.3	-43.0	18
12	6.9	0.0	14.6	-33.0	28
13	8.5	-0.1	-40.2	-38.5	22
14	9.4	0.0	29.7	-37.0	24
15	9.4	0.0	45.9	-37.0	24

1	2.3	0.0	0.3	-4.5	47
2	2.4	-0.3	-48.3	-35.0	17
3	3.0	-0.9	4.6	-36.0	28
4	3.0	-1.4	26.8	-44.0	20
5	3.0	-1.4	-48.7	-42.0	22
6	3.0	-0.7	-52.7	-28.5	36
7	3.8	-0.4	-36.6	-41.5	21
8	4.3	-0.3	-38.9	-40.5	22
9	4.5	0.0	61.5	-26.0	36
10	4.9	-0.9	-55.9	-35.0	26
11	5.3	0.0	1.6	-20.5	40
12	5.8	-0.5	-61.7	-48.5	13
13	5.8	-0.5	-17.9	-46.5	15
14	6.9	0.0	33.6	-33.5	27
15	8.5	0.0	-40.1	-39.0	21
16	9.4	0.0	73.4	-39.0	22

1	2.3	0.0	0.3	-4.5	47
2	3.0	-0.8	-50.2	-34.5	29
3	3.7	-0.6	-64.3	-33.0	30
4	4.9	-0.9	-55.3	-33.0	28
5	5.3	0.0	1.7	-20.0	39
6	5.7	-0.7	-47.8	-47.0	14
7	5.9	-0.5	-52.5	-44.5	16
8	7.0	0.0	34.9	-34.0	25
9	8.6	0.0	-40.5	-38.5	21
10	9.5	0.0	24.8	-39.0	20

1	2.3	0.0	0.3	-4.5	47
2	3.0	-0.8	-48.3	-33.0	31
3	3.5	-0.5	-70.0	-35.0	28
4	4.5	0.0	61.2	-25.5	39
5	5.3	0.0	1.7	-20.0	40
6	5.7	-0.7	-46.8	-44.0	17
7	6.1	-0.3	-38.7	-44.5	16
8	7.0	-0.1	34.2	-33.0	27
9	8.5	0.0	-42.2	-38.5	22
10	9.5	0.0	25.6	-39.0	22
11	10.9	-0.1	-37.7	-48.5	14
12	27.3	-26.9	62.7	-46.0	15

1	2.3	0.0	0.3	-4.5	47
