ID	Range	Rate	Angle	Rcs	Snr
5	24.6	0.0	-8.2	-44.5	16
6	31.6	0.0	-16.6	-32.0	29
7	58.5	0.0	-5.4	-37.0	23

1	3.8	0.0	54.7	-35.5	33
2	8.6	0.0	22.6	-7.5	43
3	17.0	0.0	-4.1	-32.5	28
4	17.1	-0.5	-15.4	-47.5	13
5	22.9	0.0	-45.8	-41.0	19
6	22.9	0.0	27.5	-43.0	17
7	24.4	0.0	-7.8	-44.0	15
8	31.5	0.0	-16.5	-32.0	27
9	58.5	0.0	-5.2	-37.5	21

1	3.8	0.0	54.6	-35.5	32
2	8.6	0.0	22.6	-7.5	43
3	17.0	0.0	-4.0	-32.0	27
4	17.0	0.0	-18.7	-33.0	26
5	22.9	0.0	3.9	-41.5	19
6	22.9	0.0	-22.4	-43.5	17
7	24.5	0.0	-7.7	-44.5	16
8	31.6	0.0	-16.5	-32.0	27
9	58.9	-26.7	-11.9	-37.5	21

1	3.9	0.0	54.9	-35.5	30
2	8.6	0.0	22.6	-7.5	43
3	16.9	0.0	-4.1	-32.5	26
4	22.9	0.0	-45.5	-41.5	17
5	24.5	0.0	-8.1	-44.5	14
6	31.5	0.0	-16.5	-32.0	28
7	58.6	0.0	-5.2	-38.0	21

1	3.8	0.0	54.9	-35.5	33
2	8.6	0.0	22.6	-7.5	43
3	16.9	0.0	-4.0	-32.5	27
4	16.9	0.0	-18.7	-34.5	25
5	22.9	0.0	-46.1	-41.5	18
6	24.4	0.0	-7.9	-43.0	15
7	31.5	0.0	-16.5	-32.0	26
8	58.5	0.0	-5.3	-38.0	21

1	3.8	0.0	55.0	-35.5	33
2	8.6	0.0	22.6	-7.5	44
3	16.9	0.0	-4.0	-32.0	28
4	16.9	0.0	-18.7	-34.0	26
5	22.9	-0.1	-45.5	-42.0	18
6	22.9	-0.1	-15.9	-43.0	17
7	24.4	0.0	-7.9	-45.0	14
8	31.5	0.0	-16.6	-32.0	27
9	50.4	26.6	-22.6	-47.0	13
10	50.4	26.6	-28.5	-49.0	11
11	50.4	26.6	-34.6	-50.0	10
12	58.9	-26.7	-11.8	-38.0	20

1	3.8	0.0	55.2	-35.5	34
2	8.6	0.0	22.6	-7.5	43
3	17.0	0.0	-4.0	-32.5	25
4	17.0	-1.1	-13.7	-48.5	13
5	22.9	0.0	-45.6	-41.0	19
6	24.4	0.0	-7.8	-44.5	16
7	31.6	0.0	-16.7	-32.0	26
8	58.3	23.8	-8.6	-38.0	22

1	3.9	0.0	55.0	-35.5	33
2	8.6	0.0	22.6	-7.5	43
3	16.9	0.0	-4.0	-32.5	28
4	22.9	0.0	-15.9	-43.5	17
5	22.9	0.0	-45.7	-41.5	19
