ID	Range	Rate	Angle	Rcs	Snr
1	1.6	0.0	11.4	-27.0	35
2	8.7	0.0	-22.2	-5.5	43
3	17.1	0.0	8.4	-33.5	27
4	18.4	0.0	-4.8	-33.5	27
5	21.5	0.0	32.0	-47.5	13
6	21.5	0.0	-28.2	-49.5	11
7	23.1	-0.1	24.9	-44.5	14
8	31.5	0.0	-17.0	-29.5	30
9	36.2	0.0	-15.4	-41.0	17
10	52.2	0.0	-34.5	-46.0	14
11	58.5	0.0	-5.7	-37.5	23
12	70.1	0.0	-12.7	-47.5	14

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.2	-5.5	43
3	17.2	0.0	-35.2	-33.5	26
4	17.2	0.0	20.1	-34.5	25
5	18.4	0.0	-5.6	-33.5	27
6	23.1	0.0	-31.0	-44.5	16
7	31.5	0.0	-17.1	-29.5	30
8	36.2	-0.1	-15.3	-41.5	17
9	52.1	0.0	-13.8	-47.0	13
10	58.5	0.0	-5.6	-37.0	21

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.2	-5.5	42
3	17.2	0.0	-35.1	-33.5	27
4	17.2	0.0	20.0	-34.5	26
5	18.4	0.0	-4.9	-33.5	27
6	22.9	0.0	24.2	-45.0	15
7	22.9	0.0	-4.1	-46.0	14
8	31.5	0.0	-17.0	-29.5	31
9	36.2	0.0	-15.3	-41.5	18
10	58.4	0.0	-5.5	-36.5	23
11	61.7	0.0	-17.3	-46.0	14

1	1.6	0.0	11.4	-27.0	35
2	8.7	0.0	-22.2	-5.5	43
3	17.2	0.0	-35.2	-33.5	27
4	17.2	0.0	20.2	-35.5	25
5	18.4	0.0	-4.9	-33.5	26
6	22.7	0.0	59.6	-45.5	14
7	24.4	0.0	-58.9	-47.5	13
8	31.5	0.0	-16.8	-29.0	30
9	36.2	0.0	-15.5	-42.0	17
10	58.1	23.8	-8.7	-37.0	22

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.1	-5.5	43
3	17.2	0.0	-35.5	-34.0	25
4	17.2	0.0	20.3	-35.0	24
5	18.4	0.0	-5.7	-34.0	27
6	22.8	-0.1	58.7	-45.0	15
7	31.5	0.0	-16.9	-29.0	30
8	36.2	0.0	-15.5	-42.5	15
9	52.2	0.0	50.8	-45.5	14
10	52.2	0.0	-34.3	-46.5	13
11	59.5	-69.5	-12.7	-37.5	22

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.1	-5.5	43
3	17.2	0.0	-35.6	-33.5	26
4	17.2	0.0	20.3	-34.5	25
5	18.4	0.0	-5.5	-33.5	27
6	22.7	-0.1	36.4	-47.0	12
7	22.7	-0.1	44.7	-45.0	14
8	24.5	0.0	47.0	-48.0	13
9	31.5	0.0	-17.0	-29.0	30
10	36.2	0.0	-15.5	-42.0	18
11	52.2	0.0	-13.7	-45.5	13
12	58.5	0.0	-5.6	-37.5	22

1	1.6	0.0	11.4	-27.0	35
2	8.7	0.0	-22.1	-5.5	43
3	17.2	0.0	-35.5	-33.5	27
4	17.2	0.0	20.2	-35.5	25
5	18.4	0.0	-4.6	-33.5	26
6	22.6	0.0	59.0	-45.0	15
7	24.7	0.0	54.6	-47.0	13
8	31.5	0.0	-17.0	-29.0	31
9	36.2	0.0	-15.4	-41.5	18
10	52.3	0.0	-13.4	-46.0	14
11	58.8	-23.9	-12.6	-37.5	22

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.1	-5.5	43
3	17.2	0.0	-35.3	-33.5	27
4	18.4	0.0	-4.8	-33.0	28
5	22.8	0.0	-3.0	-45.0	15
6	22.8	0.0	22.6	-47.0	13
7	24.5	0.0	-14.3	-49.0	12
8	24.5	0.0	25.1	-47.0	14
9	31.5	0.0	-16.9	-30.5	29
10	36.2	-0.1	-15.5	-42.0	18
11	52.1	0.0	-13.0	-46.0	13
12	52.1	0.0	52.2	-48.0	11
13	58.5	0.0	-5.9	-37.0	22
14	61.7	0.0	-17.3	-46.0	14

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.2	-5.5	43
3	17.2	0.0	-35.3	-33.5	27
4	17.2	0.0	20.3	-35.5	25
5	18.4	0.0	-4.9	-33.5	27
6	22.9	0.0	-2.7	-45.5	15
7	31.5	0.0	-17.4	-33.0	27
8	36.2	0.0	-15.4	-42.5	16
9	58.5	0.0	-5.5	-37.0	22

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.2	-5.5	43
3	17.2	0.0	-35.2	-33.0	27
4	17.2	0.0	20.3	-35.0	25
5	18.3	0.0	-5.0	-33.5	27
6	22.8	0.0	22.8	-46.0	13
7	22.8	0.0	-2.7	-46.0	13
8	31.5	0.0	-17.4	-34.0	26
9	36.2	0.0	-15.4	-43.0	16
10	52.1	-0.1	-13.5	-46.0	13
11	58.5	0.0	-5.6	-37.0	22

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.3	-5.5	43
3	17.2	0.0	-35.2	-33.5	26
4	17.2	0.0	20.3	-35.5	24
5	18.3	0.0	-5.2	-33.5	26
6	22.7	0.0	63.8	-45.5	15
7	31.5	0.0	-17.4	-34.0	26
8	36.2	0.0	-15.2	-42.5	16
9	52.2	0.0	-13.8	-46.0	13
10	58.5	0.0	-5.5	-37.0	22

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.3	-5.5	43
3	17.2	0.0	-35.3	-33.5	26
4	17.2	0.0	20.1	-35.5	24
5	18.4	0.0	-5.3	-34.0	26
6	22.6	0.0	-2.9	-45.5	15
7	31.5	0.0	-17.3	-34.0	26
8	36.2	0.0	-15.3	-42.0	17
9	52.2	-0.1	-14.1	-46.5	13
10	58.5	0.0	-5.5	-37.0	23
11	61.3	-0.1	-13.2	-46.0	13

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.3	-5.5	43
3	17.1	0.0	-35.4	-33.5	27
4	17.1	0.0	20.2	-35.5	25
5	18.4	0.0	-5.1	-34.0	26
6	22.8	0.0	22.7	-45.5	15
7	31.5	0.0	-17.4	-34.0	25
8	36.2	0.0	-15.4	-41.5	18
9	58.5	0.0	-5.4	-36.5	22

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.3	-5.5	43
3	17.1	0.0	-35.5	-33.5	27
4	17.1	0.0	20.3	-35.5	25
5	18.4	0.0	-5.1	-34.0	27
6	22.9	0.0	46.7	-49.0	11
7	22.9	0.0	59.8	-47.0	13
8	24.4	0.0	-16.1	-47.0	13
9	24.4	0.0	-10.6	-48.0	12
10	31.5	0.0	-17.4	-33.5	25
11	36.2	0.0	-15.2	-41.0	19
12	52.1	0.0	-13.9	-46.0	14
13	58.5	0.0	-5.3	-36.0	24

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.3	-5.5	43
3	17.1	0.0	-35.2	-33.5	28
4	18.3	0.0	-5.1	-34.0	27
5	21.5	0.0	-28.5	-47.5	14
6	21.5	0.0	32.0	-48.5	13
7	23.2	0.0	25.1	-45.5	15
8	31.5	0.0	-17.1	-34.0	26
9	36.2	-0.1	-15.3	-42.0	17
10	52.3	0.0	-13.3	-46.5	13
11	58.5	0.0	-5.4	-36.0	22
12	61.7	0.0	-17.3	-46.0	14

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.3	-5.5	43
3	17.1	0.0	-35.3	-33.5	28
4	17.1	0.0	20.2	-35.5	26
5	18.4	0.0	-4.8	-33.5	28
6	22.7	0.0	59.4	-46.0	14
7	31.4	0.0	72.6	-33.5	26
8	36.2	0.0	-15.4	-41.0	18
9	52.2	0.0	-13.3	-45.0	15
10	58.5	0.0	-5.4	-36.5	23

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.2	-5.5	43
3	17.1	0.0	-35.4	-33.5	27
4	17.1	0.0	20.4	-35.5	25
5	18.4	0.0	-4.9	-33.5	26
6	23.0	0.0	74.5	-46.5	13
7	23.0	0.0	57.3	-44.5	15
8	31.4	0.0	73.0	-34.0	25
9	36.2	0.0	-15.3	-41.5	19
10	52.1	0.0	-13.0	-45.0	13
11	58.5	0.0	-5.4	-36.0	23
12	61.2	0.0	-13.7	-47.0	13

1	1.6	0.0	11.4	-27.0	37
2	8.7	0.0	-22.2	-5.5	43
3	17.1	0.0	-35.4	-33.5	26
4	17.1	0.0	20.4	-35.5	24
5	18.4	0.0	-4.8	-33.5	27
6	22.6	-0.1	59.2	-46.0	14
7	31.4	0.0	73.9	-34.5	26
8	36.1	0.0	-15.7	-43.0	16
9	52.2	-0.1	-13.4	-45.0	13
10	58.5	0.0	-4.9	-36.5	22
11	62.2	-26.7	-14.4	-47.0	13

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.2	-5.5	43
3	17.1	0.0	9.4	-33.5	27
4	18.4	0.0	-4.8	-33.5	27
5	22.6	0.0	-8.1	-46.0	14
6	31.4	0.0	-16.1	-35.5	24
7	36.2	0.0	-15.4	-42.5	17
8	58.5	0.0	-5.0	-36.0	24
9	62.1	-23.9	-14.3	-46.5	13

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.2	-5.5	43
3	17.1	0.0	-35.3	-34.0	28
4	17.1	0.0	20.1	-36.0	26
5	18.4	0.0	-5.2	-33.5	28
6	22.7	0.0	-7.9	-45.5	15
7	22.7	0.0	59.4	-45.5	15
8	31.4	0.0	-14.9	-36.0	23
9	36.2	0.0	-15.3	-42.5	16
10	52.2	0.0	-13.6	-47.0	13
11	59.0	-39.7	-4.9	-36.0	24
12	61.4	0.0	-17.4	-46.5	15

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.2	-5.5	43
3	17.1	0.0	-35.3	-33.5	27
4	18.4	0.0	-4.5	-34.0	25
5	23.0	0.0	-16.6	-46.5	13
6	23.0	0.0	45.5	-46.5	13
7	31.2	0.0	-14.3	-38.5	20
8	36.2	0.0	-15.5	-42.0	16
9	52.2	-0.1	31.9	-47.0	13
10	58.5	0.0	-5.2	-36.0	22

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.2	-5.5	43
3	17.1	0.0	-35.3	-33.0	27
4	18.4	0.0	-5.1	-34.0	26
5	22.7	0.0	45.9	-45.5	14
6	31.1	0.0	-13.6	-38.5	21
7	31.1	0.0	-7.2	-39.5	20
8	35.8	23.8	-18.6	-43.0	16
9	58.5	0.0	-5.2	-36.5	22
10	61.9	-23.9	-47.9	-46.5	13

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.2	-5.5	43
3	17.1	0.0	-35.2	-33.5	27
4	18.3	0.0	-5.2	-34.5	26
5	22.5	0.0	58.2	-46.0	13
6	31.4	0.0	-18.4	-37.0	22
7	36.2	-0.1	-15.5	-43.0	17
8	58.5	0.0	-5.4	-37.5	21

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.3	-5.5	43
3	17.1	0.0	-35.2	-33.5	27
4	18.4	0.0	-5.0	-33.5	27
5	24.3	0.0	-23.1	-45.0	15
6	24.3	0.0	38.5	-47.0	13
7	31.3	0.0	-18.3	-38.0	22
8	36.2	-0.1	-15.3	-43.5	15
9	58.5	0.0	-5.1	-37.5	22

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.3	-5.5	43
3	17.1	0.0	-35.4	-33.5	26
4	18.4	0.0	-5.5	-33.5	27
5	22.6	-0.1	58.8	-46.0	14
6	24.5	-0.1	-52.7	-45.5	15
7	24.5	-0.1	-8.9	-45.5	15
8	31.4	0.0	-18.3	-38.0	22
9	36.2	0.0	-15.5	-43.0	15
10	58.5	0.0	-5.3	-37.5	21

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.3	-5.5	43
3	17.1	0.0	-35.5	-33.5	26
4	18.4	0.0	-4.9	-33.0	29
5	24.4	0.0	24.7	-45.0	15
6	31.4	-0.1	-18.3	-37.5	22
7	36.2	0.0	-15.6	-44.5	14
8	58.4	0.0	-5.2	-37.5	21

1	1.6	0.0	11.4	-27.0	37
2	8.7	0.0	-22.3	-5.5	43
3	17.1	0.0	-35.4	-33.5	27
4	17.1	0.0	-53.3	-35.5	25
5	18.4	0.0	-4.9	-33.5	26
6	22.5	0.0	45.8	-46.5	14
7	24.4	0.0	-21.8	-46.5	14
8	31.4	0.0	-18.1	-37.0	22
9	36.2	0.0	-15.5	-46.5	13
10	58.8	-26.7	-11.6	-38.5	20

1	1.6	0.0	11.4	-27.0	35
2	8.7	0.0	-22.3	-5.5	42
3	17.1	0.0	-35.3	-33.5	26
4	18.4	0.0	-4.6	-33.0	26
5	22.4	0.0	46.7	-47.0	14
6	24.6	0.0	-21.3	-44.5	14
7	31.4	0.0	-18.0	-37.0	23
8	36.1	0.0	-15.6	-46.0	13
9	58.5	0.0	-5.0	-37.5	21

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.2	-5.5	43
3	17.1	0.0	-35.2	-33.5	27
4	18.4	0.0	-5.0	-34.0	27
5	22.4	-0.1	-3.5	-46.5	14
6	22.4	-0.1	-60.2	-45.5	15
7	24.6	0.0	-22.0	-45.0	16
8	31.4	0.0	-17.9	-36.5	24
9	36.1	0.0	-15.7	-45.0	14
10	58.4	0.0	-5.0	-38.5	22

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.2	-5.5	43
3	17.1	0.0	-35.3	-33.5	27
4	18.4	0.0	-4.9	-34.0	27
5	22.2	0.0	60.4	-47.0	13
6	24.6	0.0	-21.6	-44.5	16
7	31.4	0.0	-17.9	-36.0	25
8	36.1	-0.1	-15.5	-45.0	14
9	58.4	0.0	-5.0	-39.5	20

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.2	-5.5	43
3	17.2	0.0	-35.3	-33.0	27
4	18.4	0.0	-5.2	-33.0	28
5	22.4	0.0	-28.6	-46.5	14
6	24.5	-0.1	-21.8	-44.0	17
7	31.4	0.0	-17.7	-36.5	24
8	36.1	0.0	-15.6	-44.0	15
9	58.4	0.0	-5.3	-39.5	20
10	62.2	-0.1	-16.5	-46.5	13

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.2	-5.5	43
3	17.1	0.0	-35.3	-33.5	27
4	18.5	0.0	-5.3	-33.5	27
5	22.1	0.0	-2.8	-47.5	13
6	24.5	0.0	-22.1	-43.5	16
7	31.5	0.0	-17.6	-36.0	23
8	36.7	-39.7	-15.4	-44.5	15
9	58.4	0.0	-5.3	-38.5	22
10	62.1	-0.1	-16.3	-46.5	13

1	1.6	0.0	11.4	-27.0	37
2	8.7	0.0	-22.1	-5.5	43
3	17.1	0.0	-35.3	-33.5	27
4	18.4	0.0	-4.6	-33.5	27
5	22.4	0.0	-28.5	-47.5	13
6	24.6	0.0	-22.6	-45.0	16
7	31.4	0.0	-17.8	-37.0	23
8	36.2	0.0	-15.8	-45.5	14
9	58.4	0.0	-4.9	-38.0	21
10	61.3	26.6	-20.5	-46.5	13

1	1.6	0.0	11.4	-27.0	35
2	8.7	0.0	-22.2	-5.5	43
3	17.1	0.0	-35.3	-33.5	26
4	18.4	0.0	-4.7	-33.5	26
5	21.9	0.0	-2.5	-47.5	13
6	24.6	0.0	-46.1	-44.5	13
7	24.6	0.0	-13.5	-46.5	11
8	24.6	0.0	-17.7	-48.5	9
9	31.4	0.0	-18.1	-36.5	23
10	58.5	0.0	-4.8	-38.0	21

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.1	-5.5	43
3	17.1	0.0	-35.3	-33.5	28
4	18.4	0.0	-4.8	-33.5	27
5	24.5	0.0	-20.3	-45.0	16
6	31.4	0.0	72.8	-36.0	24
7	36.1	0.0	-15.5	-46.0	14
8	58.5	0.0	-4.7	-38.0	22
9	62.6	-39.7	-16.8	-47.0	13

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.1	-5.5	43
3	17.2	0.0	-35.3	-33.0	27
4	18.4	0.0	-5.0	-32.5	26
5	22.3	0.0	-2.9	-46.5	14
6	24.2	26.6	-14.9	-46.0	14
7	31.4	0.0	72.9	-35.5	25
8	36.2	0.0	-15.5	-45.0	15
9	58.6	0.0	-4.8	-39.0	20
10	62.8	-62.3	-13.2	-45.5	14

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.1	-5.5	43
3	17.1	0.0	-35.3	-33.0	26
4	18.4	0.0	-5.7	-33.5	27
5	22.3	0.0	-28.5	-47.0	13
6	24.3	23.8	-16.1	-45.5	13
7	24.3	23.8	-20.9	-45.5	13
8	31.4	0.0	-14.3	-37.5	21
9	36.5	-23.9	-12.5	-43.5	15
10	58.5	0.0	-4.7	-40.0	22

1	1.6	0.0	11.4	-27.0	36
2	8.7	0.0	-22.1	-5.5	43
3	17.1	0.0	-35.3	-33.5	28
4	18.5	0.0	-5.4	-33.0	28
5	22.3	0.0	-22.5	-46.0	15
6	24.6	0.0	-17.5	-44.5	16
7	31.4	0.0	-35.0	-38.5	21
8	31.4	0.0	71.3	-40.5	19
