ID	Range	Rate	Angle	Rcs	Snr
12	59.2	0.0	-13.2	-44.0	14

1	3.3	0.0	-36.9	-35.0	34
2	6.3	-0.3	-2.2	-21.0	37
3	8.6	0.0	22.3	-7.5	43
4	8.6	0.0	-14.3	-9.5	41
5	10.7	0.2	29.4	-45.0	16
6	12.1	0.0	-23.6	-27.0	35
7	16.9	0.0	-17.0	-22.5	36
8	19.4	0.0	-17.7	-31.0	29
9	20.9	0.0	-8.9	-32.0	29
10	24.9	0.0	-8.0	-48.0	13
11	31.4	0.0	-60.8	-36.5	24
12	31.4	0.0	-17.9	-38.5	22
13	36.2	0.0	-15.6	-40.5	19
14	50.3	-0.1	-46.1	-46.5	14
15	50.3	-0.1	-26.3	-48.5	12
16	58.9	0.0	-12.9	-42.0	19

1	3.3	0.0	-36.9	-35.0	32
2	6.1	-0.7	52.0	-42.0	20
3	6.3	-0.3	-4.2	-23.5	36
4	8.7	0.0	22.5	-7.5	43
5	11.9	0.0	-24.5	-27.0	34
6	16.9	0.0	-16.9	-23.0	36
7	19.4	0.0	-17.2	-31.0	29
8	20.9	0.0	-8.9	-32.0	29
9	31.4	0.0	-60.5	-36.5	22
10	36.2	0.0	-15.4	-40.0	20
11	50.7	-26.7	32.6	-47.0	13
12	59.1	0.0	-13.4	-43.0	16

1	3.3	0.0	-36.9	-35.0	33
2	6.7	-0.3	-54.6	-28.0	30
3	8.6	0.0	22.4	-8.0	43
4	11.9	0.0	-24.2	-27.0	33
5	16.9	0.0	-16.6	-22.5	36
6	19.4	0.0	-17.3	-30.5	29
7	20.9	0.0	-8.9	-31.5	29
8	24.7	0.0	-18.1	-43.5	17
9	31.4	0.0	-60.7	-37.0	24
10	36.2	0.0	-15.7	-41.5	19
11	58.8	23.8	-13.5	-41.0	17

1	3.3	0.0	-36.9	-35.0	36
2	8.6	0.0	22.6	-8.0	43
3	11.8	0.0	-24.3	-26.5	36
4	16.8	0.0	-28.3	-22.0	35
5	19.3	0.0	-17.3	-30.5	30
6	21.1	0.0	-8.9	-32.0	28
7	24.7	0.0	-18.0	-44.0	17
8	31.4	0.0	-60.2	-36.5	24
9	36.2	0.0	-15.6	-41.0	19
10	50.3	0.0	-45.0	-47.0	13
11	59.2	0.0	-65.3	-44.5	16

1	3.2	0.0	-36.9	-35.0	35
2	6.3	-0.4	-27.8	-27.0	32
3	6.3	-0.4	-33.2	-27.0	32
4	8.6	0.0	22.2	-8.0	43
5	11.9	0.0	57.2	-26.5	35
6	16.8	0.0	-27.7	-24.0	34
7	16.8	0.0	1.3	-22.0	36
8	19.3	0.0	-17.2	-30.0	29
9	21.1	0.0	-8.8	-32.0	28
10	24.7	0.0	-8.2	-43.5	17
11	31.3	0.0	-60.4	-36.0	24
12	36.2	0.0	-15.6	-40.5	20
13	59.2	0.0	-6.2	-44.0	15

1	3.3	0.0	-36.9	-35.0	35
2	6.4	0.3	2.6	-44.5	15
3	6.4	0.3	8.2	-46.5	13
4	6.6	-0.4	-28.3	-28.5	29
5	8.6	0.0	22.2	-8.0	44
6	12.2	0.0	-23.7	-27.0	35
7	16.7	0.0	49.8	-22.0	35
8	19.3	0.0	-17.1	-31.0	28
9	21.1	0.0	-8.8	-31.5	29
10	24.8	0.0	-8.3	-42.5	17
11	31.2	0.0	-46.3	-36.0	23
12	36.2	0.0	-15.5	-42.0	18
13	46.8	23.8	-15.6	-46.0	13
14	50.3	-0.1	-46.0	-47.5	13
15	59.4	-23.9	-12.0	-44.5	14

1	3.3	0.0	-36.9	-35.0	35
2	6.3	-0.1	2.3	-26.0	36
3	6.3	-0.3	-43.1	-31.5	31
4	8.6	0.0	22.5	-8.0	43
5	12.2	0.0	-23.6	-27.5	33
6	16.7	0.0	-3.6	-21.5	35
7	16.7	0.0	-8.6	-22.5	34
8	19.3	0.0	-17.1	-30.5	31
9	21.0	0.0	-8.7	-31.5	30
10	24.8	0.0	-8.1	-43.5	16
11	31.3	0.0	-61.0	-36.0	22
12	36.2	0.0	-15.4	-42.0	17
13	50.2	-0.1	-45.5	-47.0	13
14	58.9	0.0	-14.2	-42.5	16
15	58.9	0.0	-19.1	-44.5	14

1	3.2	0.0	-36.9	-35.0	35
2	6.4	0.0	3.6	-23.5	37
3	6.4	0.0	-50.4	-24.5	36
4	6.7	0.5	-58.7	-42.0	18
5	8.5	0.0	22.7	-8.5	43
6	8.5	0.0	-14.1	-10.5	41
7	12.0	0.0	-23.5	-27.0	34
8	16.7	0.0	-34.7	-22.0	35
9	19.3	0.0	-16.8	-30.5	29
10	21.0	0.0	-8.7	-31.5	29
11	24.8	0.0	-63.3	-43.0	17
12	31.1	0.0	3.3	-35.5	22
13	36.2	0.0	-15.4	-42.0	18
14	59.3	-26.7	-15.8	-43.5	16
15	59.3	-26.7	-10.8	-45.5	14

1	3.3	0.0	-36.9	-35.0	35
2	6.5	-0.2	-31.2	-29.0	32
3	6.5	-0.2	-25.8	-31.0	30
4	6.6	0.2	-43.1	-35.0	26
5	8.6	0.0	22.5	-8.0	42
6	8.6	0.0	-14.1	-10.0	40
7	12.0	0.0	-23.5	-27.0	33
8	16.7	0.0	-34.2	-23.0	35
9	19.3	0.0	-17.0	-31.0	29
10	21.0	0.0	-8.7	-31.5	29
