ID	Range	Rate	Angle	Rcs	Snr
18	15.7	0.0	64.2	-40.5	17

1	1.0	-0.1	-8.5	-22.0	44
2	1.5	-0.4	-40.5	-31.0	35
3	2.5	-0.1	14.8	-26.0	40
4	2.5	-0.1	-9.2	-28.0	38
5	3.7	-0.1	-52.0	-28.0	36
6	4.3	0.0	-15.4	-27.5	35
7	4.4	0.2	3.2	-44.5	18
8	5.4	0.0	-0.3	-29.5	31
9	5.5	0.9	-1.0	-45.5	17
10	6.8	0.0	-37.4	-28.5	32
11	9.1	0.0	22.8	-36.0	23
12	15.6	0.0	62.8	-40.5	19

1	1.2	0.0	6.8	-19.0	44
2	1.5	-0.5	31.1	-34.5	29
3	2.4	0.0	-35.1	-24.0	42
4	2.4	0.0	63.5	-24.0	42
5	2.4	0.0	-21.0	-26.0	40
6	2.5	-0.3	-20.6	-41.5	27
7	2.5	-0.3	-61.0	-43.5	25
8	3.3	-0.2	-29.5	-39.5	26
9	3.3	-0.2	-15.6	-40.5	25
10	3.5	0.0	-41.4	-28.0	37
11	3.5	0.0	-59.9	-30.0	35
12	4.3	0.0	-15.5	-27.5	36
13	5.4	0.0	-60.0	-30.5	30
14	6.2	0.4	-48.7	-34.5	28
15	6.6	-0.9	11.4	-45.5	16
16	6.8	0.0	-37.4	-28.5	32
17	8.9	0.0	-42.4	-36.5	26
18	15.7	0.0	61.9	-40.0	19
19	16.0	-0.5	55.6	-44.0	15
20	16.0	-0.5	-71.0	-44.0	15
21	16.2	-0.9	11.5	-44.5	15
22	19.3	-0.9	10.8	-45.0	14

1	1.0	-0.2	-7.9	-32.0	32
2	1.2	0.0	9.0	-20.0	43
3	1.2	-0.4	-19.5	-28.0	35
4	2.3	-0.1	1.9	-20.0	44
5	2.7	-0.3	-18.5	-40.0	25
6	3.3	-0.2	-3.4	-39.0	26
7	3.7	-0.4	-40.4	-44.5	20
8	3.7	-0.4	35.3	-46.5	18
9	4.3	0.0	-15.2	-27.5	34
10	4.5	0.3	40.0	-37.0	24
11	4.5	0.3	7.4	-39.0	22
12	4.5	0.3	-40.1	-40.0	21
13	5.5	0.0	36.5	-30.0	29
14	6.2	0.4	-47.0	-37.0	22
15	6.8	0.0	-37.3	-28.5	32
16	9.0	0.0	-40.9	-35.5	23
17	15.7	0.0	61.0	-40.5	18

1	1.0	-0.3	-4.7	-25.0	37
2	1.2	0.0	11.5	-16.0	45
3	2.4	0.0	3.3	-16.0	44
4	2.4	-0.3	-17.4	-36.0	25
5	2.4	-0.3	-30.4	-36.0	25
6	4.3	0.0	-14.8	-28.0	35
7	4.5	0.3	-42.5	-38.0	23
8	4.5	0.3	7.6	-40.0	21
9	5.5	0.0	33.2	-29.0	33
10	5.7	1.0	5.4	-48.0	14
11	6.3	0.3	-44.2	-37.5	24
12	6.3	0.3	52.4	-38.5	23
13	6.6	-0.9	16.3	-44.0	17
14	6.8	0.0	-37.7	-28.0	34
15	9.0	0.0	-41.3	-35.5	25
16	13.3	0.0	-65.0	-48.0	14
17	15.7	0.0	62.4	-40.0	20
18	19.1	-0.5	-57.2	-46.0	13

1	1.0	-0.3	-1.8	-25.5	35
2	1.1	-0.5	-31.7	-29.0	31
3	1.2	0.1	14.4	-17.5	42
4	2.3	0.0	4.4	-13.0	45
5	3.2	-0.5	22.6	-47.0	17
6	3.2	-0.5	41.0	-49.0	15
7	3.3	-0.3	3.0	-42.0	23
8	3.3	-0.3	-9.2	-44.0	21
9	3.7	0.0	-52.2	-28.0	36
10	4.3	0.0	62.3	-28.0	34
11	4.5	0.3	-38.9	-39.5	22
12	5.5	0.0	7.0	-27.5	34
13	6.2	0.4	-42.1	-37.0	23
14	6.2	0.4	53.8	-39.0	21
15	6.8	0.0	-37.2	-28.5	31
16	9.0	0.0	-39.9	-36.0	23
17	15.6	0.0	62.7	-39.5	19
18	47.0	-1.0	19.1	-42.5	14

1	1.0	-0.3	0.1	-27.0	36
2	1.2	0.2	17.4	-21.0	42
3	2.3	0.1	8.3	-22.5	42
4	2.3	0.1	-4.3	-22.5	42
5	2.7	-0.3	74.0	-45.5	19
6	3.3	0.2	7.5	-34.5	30
7	3.7	0.0	-53.7	-27.5	36
8	4.4	0.0	-16.7	-26.0	36
9	4.4	0.0	62.2	-27.0	35
