ID	Range	Rate	Angle	Rcs	Snr

1	1.3	0.1	-8.4	-33.5	33
2	2.5	0.0	-3.5	-14.5	41
3	4.7	0.1	-15.6	-35.5	31
4	4.7	0.1	-29.3	-37.5	29
5	5.5	0.0	-3.4	-25.0	39
6	7.6	0.2	-13.9	-47.5	16
7	8.8	0.0	-22.7	-42.0	22
8	8.8	0.0	-29.8	-44.0	20
9	13.3	0.0	4.4	-48.0	13

1	2.5	0.0	-3.6	-15.0	41
2	4.6	0.2	-17.5	-41.0	23
3	5.5	0.0	-3.4	-25.5	38
4	9.0	0.0	-22.3	-41.5	22
5	9.0	0.0	-28.1	-43.5	20
6	12.5	-0.1	4.7	-46.5	13

1	2.4	0.0	-3.8	-17.0	40
2	4.7	0.1	-23.5	-41.0	22
3	5.4	0.0	-3.4	-25.0	36
4	9.1	0.0	-29.0	-42.0	20
5	13.5	-26.7	5.6	-46.5	14

1	2.4	0.0	-55.5	-19.0	40
2	3.3	0.2	-16.7	-44.5	22
3	5.4	0.0	-3.4	-24.5	36
4	8.9	0.0	-29.2	-42.0	21
5	12.9	0.0	27.5	-46.0	16

1	2.4	0.0	-55.8	-21.0	40
2	5.4	0.0	-3.5	-25.0	39
3	8.8	0.0	-29.5	-42.0	21
4	8.8	0.0	-22.8	-44.0	19
5	12.6	-0.1	38.5	-47.0	15

1	2.5	0.0	-4.5	-22.5	39
2	5.4	0.0	-3.4	-25.0	39
3	9.1	-0.1	-29.5	-42.5	20
4	13.3	-26.7	29.7	-45.5	16

1	2.1	0.0	-4.2	-23.5	40
2	2.1	0.0	39.3	-25.5	38
3	5.4	0.0	-3.6	-25.0	39
4	8.9	0.0	36.3	-42.5	21
5	8.9	0.0	-3.9	-43.5	20
6	8.9	0.0	21.7	-45.5	18
7	12.8	-0.1	5.7	-46.5	14

1	1.5	0.0	-16.2	-23.0	39
2	5.4	0.0	-3.7	-24.5	39
3	8.7	0.0	-4.0	-42.0	19
4	8.7	0.0	72.6	-43.0	18
5	13.3	0.0	25.3	-48.0	13

1	1.4	-0.1	-13.0	-22.5	41
2	1.4	-0.1	-17.0	-23.5	40
3	5.4	0.0	-3.5	-26.5	38
4	13.4	0.0	2.7	-48.0	15

1	1.4	-0.1	-15.8	-23.5	41
2	5.5	0.0	-3.7	-26.0	37
3	13.3	0.0	-56.4	-49.0	13

1	1.4	-0.1	-17.0	-24.0	40
2	1.4	-0.1	-21.9	-26.0	38
3	5.4	0.0	-3.4	-26.0	38

1	1.4	-0.1	-16.6	-23.0	40
2	5.4	0.0	-3.7	-25.5	40
3	8.9	-0.1	-22.7	-44.0	20
4	8.9	-0.1	-30.7	-46.0	18

1	1.3	-0.1	-10.5	-21.5	41
2	1.3	-0.1	-16.2	-23.5	39
3	5.5	0.0	-3.5	-26.0	38
4	13.0	-0.1	26.0	-46.5	16

1	1.4	-0.1	-17.3	-26.0	40
2	2.4	0.0	-4.5	-26.5	39
3	2.4	0.0	-34.3	-28.5	37
4	5.4	0.0	-3.5	-25.5	38
5	13.7	-69.5	-71.1	-48.0	14

1	2.3	-0.1	-4.0	-25.0	39
2	5.4	0.0	-3.6	-25.0	37
