ID	Range	Rate	Angle	Rcs	Snr
4	8.7	0.0	-12.1	-27.0	36

1	2.5	0.0	-2.2	-12.5	42
2	2.5	0.0	-18.0	-14.5	40
3	5.5	0.0	-1.4	-23.5	39
4	8.7	0.0	-12.1	-27.0	34

1	2.0	0.2	31.4	-36.0	23
2	2.4	0.0	-2.0	-14.0	42
3	4.9	0.2	59.1	-44.0	20
4	5.4	0.0	-1.5	-23.5	38
5	8.7	0.0	-12.1	-27.0	33

1	2.4	0.0	-2.0	-14.0	42
2	5.4	0.0	-1.9	-23.0	39
3	8.6	0.0	-12.1	-27.5	35

1	2.5	0.0	-2.1	-12.5	42
2	5.4	0.0	-1.7	-23.5	38
3	8.6	0.0	-12.2	-27.5	33

1	2.5	0.0	-2.0	-13.0	43
2	5.4	0.0	-1.7	-23.0	38
3	8.6	0.0	-12.3	-27.5	36

1	2.4	0.0	-2.1	-13.5	42
2	5.4	0.0	-1.7	-23.5	39
3	8.6	0.0	-12.2	-27.5	34

1	2.4	0.0	-2.0	-14.0	43
2	5.4	0.0	-1.3	-25.0	38
3	7.0	-69.9	-30.1	-49.5	15
4	8.5	0.0	-12.2	-28.0	33

1	2.4	0.0	-1.9	-14.5	43
2	5.4	0.0	-1.7	-23.0	40
3	8.5	0.0	-12.3	-27.5	34

1	2.5	0.0	-39.5	-12.0	42
2	2.5	0.0	17.5	-13.0	41
3	2.5	0.0	-30.0	-15.0	39
4	5.4	0.0	-1.7	-22.5	40
5	8.5	0.0	-12.1	-28.0	34

1	2.4	0.0	-1.9	-13.0	41
2	5.4	0.0	-1.6	-22.0	39
3	8.6	0.0	-12.2	-27.0	35

1	2.4	0.0	-2.4	-16.5	43
2	5.4	0.0	-1.7	-23.0	39
3	8.5	0.0	-12.2	-28.0	32

1	2.4	0.0	-2.0	-15.5	44
2	5.4	0.0	-1.9	-24.5	36
3	8.6	0.0	-12.1	-27.5	35

1	2.5	0.0	-2.1	-16.0	45
