ID	Range	Rate	Angle	Rcs	Snr
2	5.7	0.0	48.3	-25.5	38
3	8.4	0.0	-4.3	-31.0	33
4	12.7	-0.1	-56.8	-46.0	17

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.4	-25.5	39
3	8.4	0.0	-4.4	-31.0	31
4	12.7	0.0	-58.3	-46.0	15

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.3	-25.5	37
3	8.4	0.0	-4.3	-31.0	33
4	12.6	0.0	4.4	-46.0	15

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.3	-25.5	38
3	8.4	0.0	-4.3	-31.5	30
4	12.7	0.0	28.2	-46.0	15
5	12.7	0.0	33.7	-47.0	14

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.5	-25.5	40
3	8.4	0.0	-4.4	-31.5	31
4	13.9	-69.5	6.9	-45.5	14

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.2	-25.5	38
3	8.4	0.0	-4.4	-31.0	32
4	12.3	26.6	35.8	-45.5	15

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.2	-25.5	37
3	8.4	0.0	-4.4	-31.0	32
4	12.7	-0.1	5.4	-46.0	15

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.2	-25.5	39
3	8.4	0.0	-4.3	-31.5	32
4	12.6	0.0	4.2	-46.5	16

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.0	-25.5	38
3	8.4	0.0	-4.5	-31.0	31
4	12.6	0.0	4.7	-46.5	15
5	12.6	0.0	-8.8	-48.5	13

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.3	-25.5	38
3	8.4	0.0	-4.3	-31.0	32
4	12.4	23.8	2.9	-45.5	15

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.4	-25.5	37
3	8.4	0.0	-4.3	-31.5	31
4	12.6	0.0	4.4	-45.5	17

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.5	-25.5	38
3	8.4	0.0	-4.4	-31.0	35
4	13.1	-26.7	30.9	-44.5	16

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.4	-25.5	39
3	8.4	0.0	-4.3	-31.0	31
4	12.6	0.0	5.2	-45.5	17

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.2	-25.5	38
3	8.4	0.0	-4.3	-31.0	31
4	12.7	0.0	5.3	-45.0	17

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.5	-25.5	38
3	8.4	0.0	-4.2	-31.0	33
4	13.2	-26.7	31.7	-45.5	16

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.2	-25.0	39
3	8.4	0.0	-4.3	-31.0	31
4	12.7	0.0	5.5	-46.0	15

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.3	-25.5	38
3	8.4	0.0	-4.4	-31.0	31
4	13.3	-39.7	5.5	-45.0	16

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.2	-25.5	38
3	8.4	0.0	-4.1	-31.5	30
4	12.3	26.6	36.3	-46.0	16
5	12.3	26.6	45.9	-48.0	14

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.6	-25.5	38
3	8.4	0.0	-4.2	-31.5	32
4	12.7	0.0	4.9	-45.5	15

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.3	-25.5	39
3	8.5	0.0	-4.3	-31.0	33
4	12.8	0.0	5.2	-45.5	16

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	48.6	-25.5	38
3	8.5	0.0	-4.3	-31.5	33
4	12.4	26.6	36.3	-45.5	15

1	2.5	0.0	-3.6	-11.0	42
