ID	Range	Rate	Angle	Rcs	Snr

1	1.7	0.6	42.0	-36.0	33
2	2.3	0.0	1.0	-7.5	47
3	2.7	0.2	36.5	-26.0	32
4	4.3	0.4	48.0	-35.0	26
5	5.3	0.0	1.9	-21.5	37
6	6.7	0.6	40.8	-45.0	14
7	6.8	0.0	-39.5	-27.5	32
8	8.4	0.0	-35.4	-38.5	19
9	9.3	0.0	25.9	-38.0	18

1	1.6	0.6	-72.2	-33.0	34
2	2.3	0.0	1.0	-7.5	46
3	2.7	0.2	-10.7	-38.0	20
4	4.4	0.4	25.2	-35.5	26
5	5.3	0.0	2.0	-21.5	38
6	5.6	0.2	6.3	-40.0	21
7	6.1	0.5	39.0	-43.5	18
8	6.8	0.0	-38.7	-26.5	31
9	8.5	0.0	-35.2	-38.0	19
10	9.3	0.0	-42.6	-38.0	18
11	9.3	0.0	-31.3	-40.0	16

1	1.7	0.6	43.4	-31.5	35
2	2.3	0.0	1.0	-7.5	47
3	4.4	0.5	45.7	-34.5	26
4	5.3	0.0	1.8	-22.0	38
5	6.0	0.5	19.0	-41.5	16
6	6.0	0.5	-64.4	-41.5	16
7	6.8	0.0	-38.5	-26.5	31
8	8.4	0.0	-35.5	-38.0	19
9	9.3	0.0	-43.3	-38.0	19

1	1.7	0.6	-54.7	-32.5	36
2	2.3	0.0	1.1	-7.5	46
3	2.7	0.2	-10.2	-34.5	23
4	4.4	0.5	50.9	-41.0	20
5	5.3	0.0	1.9	-21.5	38
6	5.6	0.2	7.7	-37.5	23
7	6.2	0.5	29.0	-45.5	13
8	6.2	0.5	14.8	-45.5	13
9	6.8	0.0	-38.8	-27.0	30
10	8.1	0.5	45.2	-44.0	13
11	8.4	0.0	-36.1	-38.5	19
12	9.3	0.0	-43.6	-38.5	18

1	1.6	0.5	49.3	-37.0	30
2	1.8	0.9	43.9	-38.5	30
3	1.9	0.7	44.1	-35.5	23
4	2.3	0.0	1.0	-7.5	46
5	2.7	0.4	20.4	-40.0	17
6	2.7	0.2	39.4	-33.5	24
7	3.5	-0.2	20.8	-44.5	19
8	5.3	0.0	1.7	-21.0	38
9	6.0	0.5	16.0	-43.0	16
10	6.0	0.5	-60.8	-45.0	14
11	6.8	0.0	-38.7	-27.0	31
12	8.5	0.0	-35.6	-38.5	17
13	9.4	0.0	-22.5	-38.5	17
14	9.4	0.0	40.3	-40.5	15

1	1.7	1.5	38.9	-50.0	17
2	1.8	0.6	48.9	-36.5	30
3	1.8	0.9	43.9	-36.0	23
4	2.3	0.0	1.0	-7.5	47
5	4.4	0.3	-29.6	-47.0	15
6	4.4	0.3	-68.1	-45.0	17
7	5.3	0.0	1.8	-21.5	37
8	6.8	0.0	-38.9	-27.0	32
9	8.4	0.0	-36.9	-37.5	18
10	9.4	0.0	41.6	-39.0	17
11	9.4	0.0	-21.2	-41.0	15

1	1.8	0.9	43.2	-29.0	30
2	1.9	0.6	45.0	-26.0	30
3	2.3	0.0	1.0	-7.5	47
4	2.7	0.3	40.6	-32.5	25
5	5.2	0.0	0.9	-22.0	36
6	6.0	0.3	-74.6	-41.5	18
7	6.8	0.0	-38.7	-27.0	32
8	8.2	0.3	46.8	-45.5	13
9	8.2	0.3	-4.7	-46.5	12
10	8.4	-0.1	-37.8	-37.5	20
11	9.4	0.0	42.5	-39.5	17

1	1.7	0.3	45.8	-40.5	25
2	1.9	0.8	44.5	-32.0	26
3	1.9	1.0	43.3	-31.5	27
4	2.3	0.0	1.0	-7.5	47
5	2.7	0.3	40.9	-32.5	25
6	4.4	0.4	52.6	-42.5	17
7	4.7	0.6	-74.6	-42.5	17
8	5.3	0.0	2.0	-22.0	36
9	6.0	0.3	36.4	-39.0	19
10	6.0	0.3	-59.7	-40.0	18
11	6.8	0.0	-38.7	-27.0	28
12	8.4	0.0	-35.6	-38.0	18
13	9.4	0.0	41.2	-39.5	18
14	9.4	0.0	-21.8	-41.5	16

1	1.7	0.3	47.6	-38.5	28
2	1.7	0.3	64.9	-36.5	30
3	1.9	0.7	43.4	-35.5	21
4	2.3	0.0	1.0	-7.5	46
5	2.7	0.3	24.1	-35.0	22
6	4.4	0.2	54.5	-42.0	18
7	5.2	0.0	0.4	-22.0	37
8	5.8	0.2	9.4	-38.5	21
9	5.8	0.2	54.7	-38.5	21
10	6.8	0.0	-39.2	-26.5	31
11	8.4	0.0	-35.6	-37.0	20
12	9.4	0.0	42.9	-39.0	17

1	1.7	0.2	57.1	-37.5	30
2	2.0	0.5	45.8	-29.0	28
3	2.3	0.0	1.0	-7.5	46
4	4.4	0.2	50.2	-39.0	23
5	5.3	0.0	1.9	-22.0	38
6	6.8	0.0	-39.0	-27.0	32
7	8.4	0.0	-35.6	-38.5	18
8	9.4	0.0	43.5	-39.5	16

1	2.0	0.3	45.2	-36.5	22
2	2.3	0.0	1.1	-7.5	47
3	4.4	0.1	30.8	-39.5	20
4	5.3	0.0	1.7	-22.0	37
5	6.8	0.0	-38.8	-27.0	31
6	8.4	0.0	-38.8	-37.5	20
7	9.4	0.0	42.8	-40.0	18
