ID	Range	Rate	Angle	Rcs	Snr

1	2.3	0.0	1.0	-7.5	46
2	5.3	0.0	1.1	-21.5	36
3	6.8	0.0	-37.7	-26.5	32
4	8.4	0.0	-34.7	-37.5	18
5	9.3	0.0	25.0	-39.0	16

1	2.3	0.0	1.1	-7.5	47
2	3.3	-0.2	35.2	-27.0	36
3	5.3	0.0	1.2	-21.0	36
4	6.8	0.0	-37.8	-26.5	31
5	8.5	0.0	-14.1	-37.0	20
6	9.2	0.0	-45.0	-38.5	19

1	2.3	0.0	1.0	-7.5	47
2	5.3	0.0	1.3	-21.5	36
3	6.8	0.0	-37.9	-26.5	32
4	8.4	0.0	-35.9	-37.5	19
5	9.3	0.0	-44.8	-39.0	18

1	2.3	0.0	1.0	-7.5	47
2	5.3	0.0	1.2	-21.5	35
3	6.8	0.0	-37.8	-26.5	31
4	8.4	0.0	-33.8	-38.0	16
5	9.3	0.0	-44.1	-38.0	16
6	16.0	-39.9	28.4	-39.5	13
7	16.0	-39.9	-74.6	-41.5	11

1	2.3	0.0	1.0	-7.5	47
2	2.6	-0.5	63.2	-40.5	17
3	5.3	0.0	1.2	-21.0	38
4	6.8	0.0	-37.8	-27.0	31
5	8.4	-0.1	-32.6	-38.0	19
6	9.2	-0.1	-43.9	-37.5	18
7	15.6	-0.1	63.3	-43.0	13

1	2.3	0.0	1.0	-7.5	46
2	2.5	-0.3	61.9	-38.0	19
3	3.2	-0.3	33.6	-39.5	22
4	3.2	-0.3	20.3	-41.5	20
5	5.3	0.0	1.1	-20.5	39
6	6.8	0.0	-37.7	-27.0	29
7	8.4	-0.1	-32.1	-38.5	19
8	9.3	0.0	-44.1	-38.5	18

1	2.3	0.0	1.0	-7.5	46
2	2.6	-0.4	59.5	-31.5	26
3	5.3	0.0	1.2	-20.5	39
4	6.8	0.0	-37.9	-27.0	30
5	8.4	0.0	-34.4	-38.5	17
6	9.3	0.0	-44.4	-39.0	18

1	2.3	0.0	1.0	-7.5	47
2	2.5	-0.4	60.2	-35.0	20
3	3.3	-0.5	-60.9	-41.5	21
4	3.3	-0.5	-30.3	-43.5	19
5	5.3	0.0	1.3	-21.0	38
6	6.8	0.0	-38.1	-26.0	33
7	7.5	-0.4	19.6	-45.0	14
8	7.5	-0.4	33.8	-45.0	14
9	8.4	0.0	-35.1	-37.5	20
10	9.3	0.0	-44.2	-39.0	17

1	2.3	0.0	1.0	-7.5	47
2	2.6	-0.5	58.1	-34.0	23
3	3.2	-0.3	33.9	-33.0	29
4	5.3	0.0	1.3	-21.0	38
5	6.8	0.0	-37.9	-27.0	31
6	8.5	0.0	-34.6	-37.0	19
7	9.1	0.0	25.4	-38.5	18

1	2.3	0.0	1.0	-7.5	46
2	2.6	-0.5	55.3	-32.5	24
3	3.2	-0.3	34.7	-34.5	28
4	4.0	-0.4	31.5	-42.0	18
5	5.3	0.0	1.1	-21.0	37
6	5.7	-0.2	14.4	-35.5	24
