ID	Range	Rate	Angle	Rcs	Snr
2	5.5	-0.1	-22.6	-39.0	27
3	5.5	-0.1	50.8	-40.0	26
4	8.4	0.0	-14.5	-18.5	40
5	10.8	0.0	-44.9	-30.5	31
6	13.6	-0.1	-23.7	-45.0	16
7	16.6	0.0	-3.6	-33.0	28
8	18.3	0.0	-0.1	-41.5	18
9	22.8	0.0	3.9	-46.5	13
10	24.1	-26.7	-24.1	-47.0	13

1	1.3	0.0	-19.5	-33.0	33
2	1.3	0.0	5.5	-35.0	31
3	6.1	-0.1	6.7	-40.5	24
4	8.4	0.0	-57.0	-19.5	40
5	10.8	0.0	-33.4	-29.5	31
6	16.7	0.0	-3.7	-31.5	29
7	22.7	-0.1	4.0	-46.0	14

1	1.3	0.0	1.9	-25.5	38
2	6.1	-0.1	-7.7	-41.0	24
3	6.1	-0.1	6.0	-43.0	22
4	8.3	0.0	-3.8	-21.5	39
5	10.9	0.0	-33.5	-29.0	34
6	10.9	0.0	-51.4	-31.0	32
7	16.6	0.0	-3.8	-31.0	29
8	22.6	0.0	3.6	-43.0	17

1	1.2	0.0	-4.7	-27.5	37
2	1.2	0.0	1.9	-29.5	35
3	1.2	0.0	8.8	-25.5	39
4	6.3	-0.1	-28.4	-39.5	24
5	8.5	0.0	-27.5	-22.5	37
6	10.8	0.0	-33.1	-29.5	32
7	16.9	0.0	-3.7	-32.5	27
8	22.9	0.0	3.2	-42.0	18

1	1.3	0.0	8.1	-28.0	36
2	1.3	0.0	-55.6	-28.0	36
3	6.3	-0.1	-28.7	-39.0	24
4	8.4	0.0	-56.5	-23.0	37
5	10.8	0.0	-45.3	-29.5	30
6	16.7	0.0	-3.9	-35.5	23
7	22.8	0.0	3.4	-43.0	13

1	1.2	0.0	9.6	-27.5	37
2	2.7	-0.1	26.0	-33.0	37
3	6.1	-0.1	7.4	-36.0	30
4	6.1	-0.1	0.0	-38.0	28
5	8.4	0.0	-55.4	-21.5	41
6	10.6	0.0	-44.8	-30.0	32
7	16.8	0.0	-3.5	-36.5	24
8	22.7	0.0	3.6	-42.5	18
9	23.9	0.0	3.7	-43.0	17
