ID	Range	Rate	Angle	Rcs	Snr
3	3.6	0.0	-57.8	-26.0	39
4	4.3	0.0	60.9	-26.0	36
5	4.3	0.0	-1.2	-27.0	35
6	5.8	0.0	42.6	-35.5	28
7	6.8	0.0	-37.4	-24.0	37
8	8.2	0.0	-65.7	-42.0	18
9	8.2	0.0	32.7	-44.0	16
10	9.5	0.0	17.3	-38.5	22
11	13.4	0.0	13.5	-45.5	14
12	15.6	0.0	34.8	-45.0	15
13	19.1	0.0	15.0	-39.0	21
14	19.1	0.0	2.9	-40.0	20
15	27.2	-0.1	63.8	-46.5	13

1	1.4	0.0	1.2	-20.0	45
2	2.4	0.0	1.0	-9.5	46
3	4.3	0.0	62.4	-25.5	38
4	5.8	0.0	41.1	-34.5	27
5	6.8	0.0	-37.6	-24.0	37
6	9.6	0.0	16.8	-38.0	22
7	9.6	0.0	-3.0	-40.0	20
8	13.8	-63.8	24.8	-46.0	15
9	15.6	0.0	70.8	-45.5	15
10	19.5	0.0	12.5	-41.5	17

1	1.5	0.0	3.0	-22.5	43
2	2.4	0.0	0.5	-10.0	46
3	3.8	0.0	53.4	-26.0	36
4	3.8	0.0	21.5	-28.0	34
5	4.3	0.0	59.7	-25.0	36
6	6.8	0.0	-37.5	-23.5	34
7	8.5	0.0	-70.4	-40.0	18
8	9.6	0.0	18.6	-39.0	19
9	9.6	0.0	-50.6	-40.0	18
10	19.8	0.0	-38.5	-40.0	14

1	1.3	0.0	2.6	-22.5	46
2	2.4	0.0	0.2	-10.0	46
3	3.6	0.0	-57.9	-26.5	38
4	4.3	0.0	59.0	-27.5	36
5	4.3	0.0	-1.5	-28.5	35
6	5.4	0.0	-4.1	-32.5	31
7	6.8	0.0	-37.3	-23.0	38
8	8.9	0.0	-17.1	-40.0	21
9	9.4	0.0	17.8	-39.5	22
10	15.3	26.8	66.0	-47.0	13
11	19.1	0.0	-64.9	-41.5	18
12	19.1	0.0	35.5	-43.5	16
13	19.6	0.0	-21.1	-43.0	16

1	1.3	-0.1	27.5	-24.5	42
2	1.3	-0.1	1.4	-22.5	44
3	2.4	0.0	0.0	-10.5	46
4	3.8	0.0	-59.3	-25.0	40
5	4.2	-0.1	60.7	-25.5	37
6	5.3	0.0	-5.6	-34.0	27
7	6.8	0.0	-37.4	-23.0	38
8	9.7	0.0	-63.5	-39.0	20
9	9.7	0.0	43.8	-41.0	18
10	9.7	0.0	-8.1	-43.0	16
11	15.8	-0.1	36.7	-45.5	13
12	19.1	0.0	-48.8	-43.5	15
13	19.1	0.0	-18.3	-44.5	14
14	20.0	-39.9	-27.8	-45.0	13
15	20.0	-39.9	2.5	-47.0	11

1	1.3	-0.1	-15.3	-21.5	45
2	2.4	0.0	-0.9	-11.5	47
3	3.7	0.0	52.2	-25.5	38
4	4.3	0.0	58.8	-26.0	37
5	5.4	0.0	-74.6	-31.5	32
6	6.8	0.0	-37.4	-23.0	37
7	9.8	0.0	-70.0	-38.0	22
8	9.8	0.0	6.8	-39.0	21
9	9.8	0.0	18.2	-41.0	19
10	13.0	29.8	14.9	-46.0	13
11	13.0	29.8	-48.0	-47.0	12
12	15.8	0.0	63.0	-46.5	13
13	19.4	0.0	30.2	-40.5	16

1	1.4	0.0	63.2	-24.5	45
2	1.4	0.0	-14.6	-23.5	46
3	2.4	0.0	-1.6	-11.0	47
4	3.8	0.0	52.3	-26.0	38
5	4.3	0.0	-18.6	-26.0	38
6	4.3	0.0	31.5	-28.0	36
7	6.8	0.0	-37.5	-23.5	38
8	9.7	0.0	-66.6	-38.0	23
9	11.6	0.0	0.5	-47.0	13
10	11.6	0.0	43.5	-48.0	12
11	13.3	0.0	66.1	-47.5	13
12	15.7	0.0	35.4	-44.5	14
13	19.3	0.0	7.9	-40.0	19
