ID	Range	Rate	Angle	Rcs	Snr
2	1.3	-0.8	-36.8	-34.0	32
3	1.3	-1.0	-37.5	-47.5	20
4	1.4	-0.5	-30.1	-41.5	25
5	2.3	0.0	0.4	-4.5	46
6	2.4	-0.5	-28.5	-20.5	29
7	3.6	0.0	52.7	-26.0	35
8	3.9	0.3	18.3	-43.0	17
9	4.1	-0.5	-4.2	-40.0	23
10	4.3	0.0	62.5	-27.0	35
11	4.3	-0.9	-15.8	-45.0	17
12	4.4	0.6	-40.0	-42.5	20
13	5.4	0.0	0.6	-20.5	38
14	5.5	0.6	-73.1	-42.0	17
15	5.8	0.8	-60.6	-44.5	15
16	7.0	0.0	34.7	-32.5	26
17	7.1	0.6	12.0	-50.0	13
18	7.4	0.4	1.4	-47.5	13
19	7.4	0.4	33.3	-49.5	11
20	9.7	0.0	-58.8	-40.0	21
21	15.5	0.0	67.3	-46.0	13
22	27.1	0.0	63.1	-47.0	13

1	1.0	0.6	21.9	-25.5	42
2	1.1	0.4	17.5	-29.0	39
3	1.2	-0.7	-32.9	-30.5	37
4	2.3	0.0	0.2	-5.0	46
5	2.4	-0.4	-25.7	-23.0	27
6	3.4	-0.4	-10.9	-32.5	30
7	3.5	0.0	55.4	-26.0	35
8	3.5	0.0	32.6	-28.0	33
9	4.0	0.2	24.7	-41.5	17
10	4.3	0.0	61.8	-27.0	36
11	4.4	0.8	19.6	-45.0	18
12	4.4	0.6	-36.8	-42.5	20
13	4.7	0.5	-38.0	-41.5	22
14	5.4	0.0	0.5	-21.5	39
15	5.5	0.6	-68.3	-40.5	19
16	6.9	0.0	34.7	-32.5	28
17	8.4	0.0	38.8	-41.5	19
18	9.8	-0.1	-63.8	-40.0	20
19	15.6	0.0	19.5	-45.0	15

1	1.0	0.6	26.6	-27.0	37
2	1.1	0.5	20.7	-24.5	41
3	1.2	-0.7	-31.6	-32.5	35
4	2.3	0.0	0.4	-5.0	46
5	2.4	-0.4	-25.6	-29.0	21
6	3.4	-0.4	-9.2	-36.5	26
7	3.6	0.0	53.8	-26.0	36
8	4.1	0.3	3.1	-34.5	25
9	4.3	0.0	61.9	-27.0	33
10	4.5	0.8	1.7	-41.5	19
11	5.4	0.0	1.0	-21.5	35
12	5.9	0.3	-3.3	-43.5	14
13	5.9	0.3	22.7	-43.5	14
14	5.9	0.3	-63.8	-45.5	12
15	6.2	0.9	2.5	-38.5	18
16	6.8	0.0	34.5	-29.0	26
17	8.7	-0.1	25.0	-43.0	15
18	8.7	-0.1	-45.6	-45.0	13
19	8.7	-0.1	-67.3	-47.0	11
20	9.8	-0.1	-63.0	-40.0	17

1	1.1	0.7	29.4	-29.5	40
2	1.1	-0.3	-29.6	-37.5	31
3	1.1	-0.6	-28.2	-31.5	36
4	2.3	0.0	0.3	-5.0	46
5	2.4	0.2	22.7	-16.0	35
6	2.4	-0.4	-21.8	-28.5	21
7	3.4	0.6	-20.3	-46.5	18
8	3.4	-0.5	-9.9	-35.0	29
9	3.7	0.0	52.5	-26.0	38
10	4.0	-0.3	-56.4	-41.5	20
11	4.1	0.4	22.5	-37.0	22
12	4.2	0.0	61.6	-27.0	34
13	4.5	0.9	2.3	-41.0	22
14	4.7	0.2	0.7	-37.5	24
15	5.4	0.0	1.2	-20.5	38
16	5.4	0.8	19.0	-38.5	23
17	5.8	0.3	-50.6	-38.0	20
18	6.2	0.9	2.3	-39.5	23
19	6.2	0.9	61.6	-40.5	22
20	6.8	0.0	-37.3	-26.5	35
21	7.1	0.6	-36.7	-44.0	14
22	7.1	0.6	-53.7	-46.0	12
23	8.5	0.0	-29.7	-42.5	18
24	9.7	-0.1	64.8	-41.0	20
25	15.6	0.0	67.7	-46.0	13
26	19.0	-0.5	32.1	-42.0	17

