ID	Range	Rate	Angle	Rcs	Snr
1	1.6	0.0	-2.4	-21.0	40
2	8.9	0.0	-23.1	-20.0	40
3	15.6	0.0	25.2	-45.5	14
4	17.6	0.0	-35.0	-45.0	15
5	17.6	0.0	0.5	-47.0	13
6	24.2	-0.1	1.7	-47.0	13

1	1.5	0.0	-2.8	-19.0	39
2	8.9	0.0	-22.9	-20.0	41
3	10.7	0.0	-45.1	-31.0	31
4	15.7	0.0	-28.9	-47.0	14
5	17.8	0.0	-27.4	-44.5	17
6	17.8	0.0	0.7	-46.5	15
7	24.7	-23.9	-15.3	-46.5	13
8	24.7	-23.9	-8.9	-46.5	13
9	45.3	0.0	-23.3	-45.5	13

1	1.5	0.0	-22.9	-20.5	40
2	8.9	0.0	-24.0	-20.0	40
3	10.8	0.0	-44.8	-31.5	31
4	17.7	-0.1	-19.2	-45.0	16
5	22.6	-0.1	-15.2	-48.5	13
6	45.4	0.0	-3.1	-46.0	14

1	1.5	0.0	73.0	-23.5	40
2	1.5	0.0	-2.4	-22.5	41
3	8.9	0.0	-23.3	-20.5	41
4	10.9	0.0	-45.0	-31.0	31
5	14.0	26.6	58.5	-47.0	14
6	17.9	-26.7	-43.4	-46.5	13
7	17.9	-26.7	-0.6	-47.5	12
8	22.5	-0.1	-13.7	-48.0	13

1	1.5	0.0	-3.4	-21.0	38
2	8.9	0.0	-24.5	-20.5	39
3	10.8	0.0	-45.0	-31.0	30
4	14.5	0.0	-64.4	-44.5	15
5	14.5	0.0	-18.7	-46.5	13
6	17.6	0.0	1.4	-44.5	15
7	45.7	-23.9	8.0	-45.5	14

1	1.5	0.0	-8.3	-20.5	38
2	8.9	0.0	-24.5	-20.5	39
3	8.9	0.0	-21.0	-22.5	37
4	10.8	0.0	-45.0	-31.5	32
5	15.4	-69.5	-40.8	-48.5	14
6	15.4	-69.5	54.5	-50.5	12
7	17.6	0.0	-37.1	-41.5	18

1	1.6	0.0	-0.8	-21.0	38
