ID	Range	Rate	Angle	Rcs	Snr
4	16.6	0.0	-3.7	-43.5	17
5	23.3	-0.2	-32.7	-41.5	18
6	30.8	0.0	-8.4	-34.5	25
7	59.9	-69.5	-16.6	-44.5	15
8	59.9	-69.5	-12.1	-46.5	13

1	0.8	0.0	-17.5	-33.5	18
2	1.1	0.2	7.5	-33.5	30
3	5.1	0.0	-34.6	-45.0	22
4	5.1	0.0	-7.0	-46.0	21
5	8.8	0.0	22.9	-9.5	42
6	15.2	0.0	-18.6	-43.5	19
7	16.5	0.0	-3.6	-41.0	20
8	22.6	0.0	29.7	-43.0	18
9	22.6	0.0	5.1	-45.0	16
10	30.7	0.0	-8.1	-30.5	30
11	51.3	0.0	-14.5	-45.5	15
12	51.3	0.0	45.1	-47.5	13
13	59.2	-26.7	-11.4	-39.5	20

1	0.8	0.1	-30.2	-32.0	20
2	1.9	-0.4	-13.0	-50.5	20
3	1.9	-0.4	-18.4	-52.5	18
4	2.2	0.0	0.7	-37.5	36
5	2.2	0.0	5.9	-38.5	35
6	5.6	0.0	-21.6	-42.5	22
7	9.0	0.0	22.9	-9.5	44
8	17.0	0.0	-14.1	-42.0	17
9	17.0	0.0	-24.7	-44.0	15
10	22.7	0.0	4.5	-44.0	15
11	23.4	0.1	-33.3	-44.0	15
12	30.8	-0.1	-16.8	-41.5	17
13	30.8	-0.1	-12.0	-41.5	17
14	58.8	0.0	-11.7	-41.0	17

1	0.9	0.3	-29.3	-33.0	20
2	2.1	0.0	-53.9	-38.5	37
3	8.9	0.0	23.2	-9.5	43
4	17.1	0.0	-4.4	-43.0	18
5	17.1	0.0	-20.0	-42.0	19
6	22.6	0.0	30.7	-40.5	20
7	23.4	0.2	-33.7	-44.5	16
8	30.7	0.0	-15.8	-39.5	21
9	58.9	-0.1	-14.8	-41.0	19

1	2.2	0.0	-53.5	-38.0	37
2	3.3	0.2	-35.0	-51.0	18
3	8.9	0.0	23.2	-8.0	44
4	16.9	0.0	-3.4	-41.0	21
5	22.6	0.0	30.5	-40.5	18
6	23.4	0.3	-33.0	-39.0	20
7	31.0	0.0	-42.1	-40.0	20
8	58.9	0.0	-20.8	-43.0	16

1	2.3	0.0	-52.9	-38.5	40
2	3.8	0.0	55.9	-39.0	29
3	8.9	0.0	23.1	-11.5	43
4	17.0	0.0	-3.4	-40.5	21
5	22.6	0.0	30.3	-41.0	20
6	23.3	0.4	-32.7	-44.0	16
7	30.9	0.0	-42.4	-38.0	22
8	58.9	0.0	-11.1	-42.5	17

1	3.5	0.0	-36.9	-36.5	34
2	8.3	0.0	-3.9	-13.5	40
3	8.3	0.0	2.6	-15.5	38
4	17.1	0.0	-3.1	-41.5	19
5	22.6	0.0	29.8	-43.0	18
6	23.4	0.4	-57.4	-44.5	15
7	23.4	0.4	-0.2	-45.5	14
8	31.0	0.0	-7.8	-39.0	22
9	58.9	0.0	-70.9	-42.5	17

1	3.5	0.2	10.9	-50.5	19
2	3.5	0.0	-36.5	-34.0	35
3	8.7	0.0	22.8	-13.5	43
4	12.1	0.0	-2.0	-31.0	30
5	16.9	0.0	-2.5	-39.5	20
6	22.6	0.0	30.0	-43.0	17
7	23.3	0.5	-31.1	-47.0	13
8	31.4	0.0	-18.2	-40.5	19
9	59.2	-26.7	-13.0	-40.5	18

1	0.7	0.7	-8.0	-30.0	20
2	3.4	0.0	-36.7	-35.0	35
3	3.6	0.3	74.0	-52.5	19
4	3.6	0.3	2.0	-53.5	18
5	8.9	0.0	22.9	-10.0	43
6	12.2	0.0	-2.5	-30.0	31
7	16.7	0.0	-2.0	-38.5	22
8	22.6	0.0	3.2	-43.5	16
9	23.3	0.7	-0.3	-46.0	13
10	31.0	0.0	-18.2	-41.0	19
11	58.7	0.0	-7.1	-42.0	17

1	0.7	0.8	-8.1	-32.5	18
2	3.4	0.0	-36.8	-36.0	34
3	3.9	0.4	19.1	-51.0	18
4	9.0	0.0	22.9	-8.0	43
