ID	Range	Rate	Angle	Rcs	Snr
5	5.3	0.0	2.9	-21.5	40
6	6.8	0.0	-37.5	-27.5	33
7	8.6	0.0	-39.8	-37.5	23
8	13.3	0.0	64.8	-44.5	14
9	15.7	0.0	64.8	-43.5	15

1	2.3	0.5	59.7	-36.0	18
2	2.3	0.0	1.0	-7.5	46
3	2.5	1.1	62.6	-37.5	18
4	3.1	0.2	29.4	-32.5	32
5	5.3	0.0	2.9	-21.5	38
6	6.8	0.0	-37.7	-27.5	34
7	8.6	0.0	-39.8	-37.5	24
8	13.3	0.0	64.8	-45.5	14
9	15.6	0.0	64.2	-44.0	16

1	2.3	0.0	1.0	-7.5	46
2	2.6	1.2	62.0	-40.0	18
3	3.1	0.3	33.9	-36.0	27
4	5.3	0.0	2.7	-21.0	38
5	6.8	0.0	-37.7	-27.5	33
6	8.5	0.0	-39.8	-37.5	21
7	13.3	0.0	-8.0	-45.0	13
8	13.3	0.0	-33.0	-45.0	13
9	13.3	0.0	34.3	-47.0	11
10	15.6	0.0	63.9	-42.5	15

1	2.3	0.0	1.0	-7.5	47
2	2.6	1.3	62.1	-41.0	17
3	3.1	0.3	33.5	-37.0	27
4	5.3	0.0	2.6	-21.0	39
5	6.8	0.0	-37.5	-27.0	35
6	8.5	0.0	-40.1	-37.5	24
7	9.4	-0.1	65.7	-42.5	18
8	13.3	0.0	65.2	-45.0	15
9	15.6	0.0	64.7	-44.0	15

1	2.3	0.0	1.0	-7.5	46
2	3.1	0.2	34.1	-33.5	30
3	5.3	0.0	2.6	-21.0	40
4	6.8	0.0	-37.5	-27.0	35
5	8.6	0.0	-40.2	-38.0	21
6	13.3	-0.1	65.6	-45.0	15
7	13.3	-0.1	-7.2	-47.0	13
8	15.6	0.0	65.8	-46.0	13

1	2.3	0.0	1.0	-7.5	46
2	2.4	0.4	59.1	-36.5	17
3	5.3	0.0	2.6	-21.0	40
4	6.8	0.0	-37.6	-27.0	33
5	8.6	0.0	-40.8	-37.5	23
6	13.3	0.0	66.5	-45.5	14
