ID	Range	Rate	Angle	Rcs	Snr
3	17.0	0.0	-4.0	-32.5	25
4	22.7	0.0	2.9	-44.5	17
5	24.6	0.0	-7.6	-44.0	16
6	31.5	0.0	-16.9	-29.5	30
7	36.2	0.0	-15.3	-40.5	18
8	58.9	0.0	-41.4	-37.5	21
9	58.9	0.0	10.1	-39.5	19
10	58.9	0.0	-4.7	-41.5	17
11	62.5	-53.4	-20.1	-46.5	13

1	3.9	0.0	55.0	-36.0	32
2	8.7	0.0	22.6	-7.5	43
3	17.0	0.0	-4.1	-32.5	26
4	17.1	-0.9	-13.3	-46.5	14
5	22.7	0.0	-60.2	-45.0	15
6	22.7	0.0	-17.5	-47.0	13
7	24.5	0.0	-8.0	-46.5	14
8	31.5	0.0	-16.7	-30.0	30
9	36.2	0.0	-15.3	-41.0	20
10	41.1	-0.1	-12.5	-48.0	13
11	58.8	-0.1	-5.6	-37.5	22
12	61.8	0.0	-15.9	-46.0	13

1	3.8	0.0	54.8	-36.0	33
2	8.7	0.0	22.6	-7.5	43
3	16.7	-0.9	-15.3	-46.0	15
4	17.0	0.0	-4.0	-32.5	29
5	22.8	0.0	-61.1	-44.0	15
6	25.6	-69.5	-13.6	-44.5	15
7	31.5	0.0	-17.0	-30.0	30
8	36.2	0.0	-15.4	-42.0	18
9	58.9	0.0	-63.9	-36.5	22

1	3.9	0.0	54.7	-36.0	33
2	8.7	0.0	22.6	-7.5	43
3	16.8	-0.8	-15.7	-45.0	14
4	17.0	0.0	-4.0	-32.5	27
5	22.8	0.0	-59.9	-43.0	16
6	24.7	0.0	-8.3	-45.0	15
7	31.5	0.0	-16.8	-29.5	30
8	36.2	0.0	-15.6	-42.0	18
9	59.3	-26.7	-15.3	-37.0	22

1	3.9	0.0	54.7	-36.0	32
2	8.7	0.0	22.6	-7.5	43
3	17.0	0.0	-4.0	-32.5	28
4	22.8	0.0	3.4	-43.0	16
5	24.7	0.0	-7.9	-44.5	16
6	31.5	0.0	-17.1	-30.0	29
7	36.2	-0.1	-15.6	-42.0	18
8	58.9	0.0	-68.9	-36.0	23
9	58.9	0.0	-7.0	-38.0	21

1	3.9	0.0	54.9	-36.5	32
2	8.7	0.0	22.6	-7.5	43
3	17.0	0.0	-4.0	-32.0	26
4	22.8	0.0	3.0	-42.5	15
5	24.6	0.0	-7.9	-45.0	15
6	31.5	0.0	-17.0	-29.0	29
7	36.2	0.0	-15.7	-42.5	17
8	59.8	-69.5	-14.3	-36.0	22

1	3.9	0.0	54.9	-36.0	32
2	8.7	0.0	22.6	-7.5	43
3	17.0	0.0	-4.0	-32.5	27
4	17.1	-27.5	-24.6	-47.0	14
5	22.7	0.0	-60.3	-42.5	17
6	24.6	0.0	-7.0	-46.0	14
7	31.5	0.0	-16.9	-30.5	30
8	36.3	0.0	-15.6	-45.0	15
9	58.7	0.0	-6.8	-37.0	22

1	3.9	0.0	-37.5	-36.5	30
2	8.7	0.0	22.6	-7.5	43
3	16.3	23.0	-18.8	-44.5	16
4	17.0	0.0	-4.0	-32.5	27
5	17.0	0.0	-18.7	-34.5	25
6	22.7	0.0	3.3	-42.0	17
7	24.7	0.0	-8.3	-45.0	15
8	31.5	0.0	39.1	-30.5	28
9	36.2	0.0	-15.6	-47.0	14
10	58.8	0.0	-6.6	-37.0	22

1	3.9	0.0	54.8	-36.5	32
2	8.7	0.0	22.5	-7.5	43
3	17.0	0.0	-4.1	-32.0	27
4	17.7	-70.3	-21.6	-45.5	15
5	22.7	0.0	3.5	-42.0	18
6	24.6	0.0	-8.3	-45.0	15
7	31.5	0.0	-17.0	-30.0	30
8	36.2	0.0	-15.7	-46.5	14
9	58.6	0.0	-5.8	-37.0	22

1	3.9	0.0	54.6	-36.5	30
2	8.7	0.0	22.6	-7.5	43
3	16.5	-0.6	-17.4	-47.5	14
4	16.6	-0.9	-14.5	-47.5	13
5	17.0	0.0	-4.1	-32.5	26
6	22.7	0.0	3.2	-41.5	19
7	24.5	0.0	-8.2	-44.0	16
8	31.5	0.0	-16.8	-30.5	29
9	36.6	-26.7	-12.5	-44.5	15
10	58.9	-26.7	-2.9	-37.5	21

1	3.9	0.0	54.8	-36.5	33
2	8.7	0.0	22.6	-7.5	43
3	16.7	-0.9	-17.8	-48.5	13
4	16.7	-0.9	-22.7	-48.5	13
5	17.0	0.0	-4.0	-32.0	28
6	22.7	0.0	3.4	-41.5	20
7	24.6	0.0	-8.1	-45.0	15
8	31.5	0.0	-17.0	-30.5	28
9	36.2	0.0	-15.4	-45.0	15
10	58.8	-23.9	-12.3	-38.0	22

1	3.9	0.0	54.4	-36.5	30
2	8.7	0.0	22.6	-7.5	44
3	16.4	-1.1	-17.3	-46.5	13
4	17.0	0.0	-4.0	-32.0	26
5	17.0	0.0	-18.7	-34.0	24
6	17.1	-0.8	-24.2	-48.5	13
7	22.6	0.0	3.6	-42.0	16
8	31.5	0.0	-16.9	-29.5	27
9	36.2	0.0	-15.3	-44.0	13
10	58.5	0.0	-5.9	-38.0	19

1	3.9	0.0	54.5	-36.5	31
2	8.7	0.0	22.6	-7.5	44
3	17.0	0.0	-4.1	-32.5	26
4	22.7	0.0	3.0	-42.0	18
5	24.2	26.6	-10.9	-45.0	14
6	31.5	0.0	-17.0	-29.5	31
7	36.2	0.0	-15.5	-44.0	14
8	58.6	0.0	-6.2	-38.0	20

1	3.9	0.0	54.5	-36.5	34
2	8.7	0.0	22.6	-7.5	44
3	17.0	0.0	-4.1	-32.5	26
4	22.7	0.0	3.5	-41.5	19
5	24.6	-0.1	-7.8	-44.5	14
6	31.5	0.0	38.9	-30.0	28
7	36.2	0.0	-15.2	-42.0	17
8	58.5	0.0	-6.1	-38.0	22

1	3.9	0.0	54.6	-36.5	31
2	8.7	0.0	22.6	-7.5	43
3	17.0	0.0	-4.1	-32.5	27
4	22.7	0.0	3.1	-41.5	18
5	24.7	0.0	-8.1	-45.0	14
