ID	Range	Rate	Angle	Rcs	Snr
10	18.6	0.0	36.0	-38.0	21
11	18.6	0.0	9.7	-38.0	21
12	20.3	-0.1	11.7	-43.5	15
13	21.0	-0.1	64.1	-44.5	15
14	22.9	0.0	-23.8	-43.0	15
15	24.3	0.0	4.4	-42.5	17
16	27.8	0.0	-23.0	-44.5	13
17	29.6	0.0	9.4	-43.0	16
18	31.3	0.0	7.6	-22.0	37
19	31.3	0.0	-38.1	-24.0	35
20	40.8	0.0	11.3	-45.0	13
21	42.5	-0.1	67.8	-47.5	13
22	42.5	-0.1	11.3	-49.5	11
23	50.7	0.0	3.8	-47.0	13
24	52.1	0.0	20.3	-43.5	17
25	59.3	0.0	21.1	-34.0	26

1	1.6	0.0	44.5	-15.5	45
2	5.1	0.0	-21.6	-14.0	45
3	6.8	0.0	9.3	-19.0	39
4	8.9	0.0	-34.1	-13.0	45
5	9.9	0.0	-34.0	-15.5	41
6	12.5	0.0	36.2	-41.0	16
7	13.5	0.0	13.4	-43.5	15
8	13.5	0.0	1.5	-45.5	13
9	15.4	0.0	-14.2	-39.0	17
10	16.5	0.0	24.6	-36.0	20
11	17.8	0.0	28.2	-42.5	13
12	18.6	0.0	35.8	-38.0	19
13	18.6	0.0	8.6	-39.0	18
14	20.4	0.0	11.4	-43.5	13
15	22.7	26.8	-32.0	-43.5	13
16	24.3	0.0	2.6	-42.0	14
17	27.9	0.0	-22.3	-43.0	13
18	29.7	0.0	9.7	-42.5	14
19	31.3	0.0	6.5	-22.0	32
20	31.3	0.0	-38.3	-24.0	30
21	40.6	26.8	9.5	-43.5	14
22	52.1	0.0	41.1	-44.0	14
23	59.3	0.0	21.4	-34.0	23

1	1.6	0.0	43.8	-15.0	46
2	5.1	0.0	-21.6	-14.0	44
3	6.8	0.0	9.3	-19.0	39
4	8.9	0.0	-34.1	-13.0	44
5	9.9	0.0	-34.0	-15.5	42
6	12.5	0.0	35.7	-41.5	13
7	12.5	0.0	-17.0	-43.5	11
8	16.5	0.0	16.1	-35.0	18
9	16.5	0.0	28.8	-36.0	17
10	18.6	0.0	11.2	-37.5	15
11	18.6	0.0	35.5	-38.5	14
12	31.3	0.0	7.3	-22.0	32
13	31.3	0.0	-38.0	-24.0	30
14	59.3	0.0	21.3	-34.5	16

1	1.6	0.0	43.6	-14.5	45
2	2.6	0.0	3.0	-25.5	40
3	5.1	0.0	-21.7	-14.0	45
4	6.8	0.0	9.4	-19.0	41
5	8.9	0.0	-34.1	-13.0	44
6	9.9	0.0	-34.0	-15.5	44
7	12.5	0.0	-15.4	-41.5	18
8	12.5	0.0	-3.2	-43.5	16
9	13.6	0.0	11.5	-43.0	15
10	16.5	0.0	29.1	-34.5	24
11	16.5	0.0	16.6	-35.5	23
12	18.6	0.0	9.0	-37.5	20
13	18.6	0.0	35.3	-38.5	19
14	20.3	0.0	13.4	-41.5	16
15	21.3	0.0	-27.4	-44.0	14
16	22.9	0.0	36.3	-44.0	14
17	24.3	-0.1	2.0	-41.0	15
18	27.9	0.0	-22.3	-43.5	13
19	29.7	0.0	9.3	-43.5	14
20	31.3	0.0	7.4	-22.0	35
21	31.3	0.0	-37.9	-24.0	33
22	52.2	0.0	1.9	-44.5	13
23	59.3	0.0	21.0	-34.5	22

1	1.6	0.0	43.7	-14.0	45
2	5.1	0.0	-21.7	-14.0	44
3	6.8	0.0	9.3	-19.0	40
4	8.9	0.0	-34.1	-13.0	43
5	9.9	0.0	-34.0	-15.5	43
6	12.6	0.0	-1.5	-43.0	17
7	12.6	0.0	-25.9	-45.0	15
8	13.5	0.0	12.6	-42.0	16
9	16.4	0.0	29.1	-34.0	25
10	16.4	0.0	16.3	-35.0	24
11	18.5	0.0	36.4	-39.0	19
12	18.5	0.0	8.2	-37.0	21
13	20.4	0.0	12.4	-41.0	17
14	21.3	0.0	-27.1	-44.0	13
15	22.9	-0.1	-35.3	-44.0	14
16	24.4	0.0	1.3	-40.0	17
17	27.8	0.0	-22.6	-43.0	13
18	29.6	-0.1	9.5	-42.5	16
19	31.3	0.0	6.9	-22.0	34
20	31.3	0.0	-38.1	-24.0	32
21	52.2	0.0	34.5	-44.0	13
22	52.2	0.0	18.2	-44.0	13
23	59.3	0.0	21.3	-34.0	23

1	1.6	0.0	44.0	-14.0	46
2	2.6	0.0	17.8	-25.0	39
3	5.1	0.0	-21.7	-14.0	45
4	6.8	0.0	9.3	-19.0	40
5	8.9	0.0	-34.2	-13.0	46
6	9.9	0.0	-33.9	-15.5	43
7	12.7	0.0	-23.4	-43.5	17
8	13.5	0.0	11.5	-41.5	17
9	16.4	0.0	29.4	-34.0	25
10	16.4	0.0	16.3	-36.0	23
11	18.5	0.0	8.1	-36.5	23
12	20.4	0.0	12.4	-41.5	19
13	23.0	0.0	-69.7	-43.0	15
14	24.4	0.0	1.7	-41.0	18
15	27.9	-0.1	-22.7	-43.5	13
16	29.9	-39.9	-14.9	-42.0	16
17	29.9	-39.9	35.9	-42.0	16
18	31.3	0.0	7.2	-22.0	37
19	31.3	0.0	-37.9	-24.0	35
20	41.1	-39.9	-30.6	-45.0	14
21	41.1	-39.9	66.9	-46.0	13
22	51.1	-39.9	20.1	-46.5	14
23	51.1	-39.9	-12.3	-47.5	13
24	52.1	-0.1	0.6	-44.5	15
25	59.3	0.0	21.5	-35.0	25

1	1.6	0.0	44.2	-14.0	45
2	2.6	0.0	3.4	-25.5	41
3	3.6	0.0	5.5	-34.5	31
4	5.1	0.0	-21.7	-14.0	45
5	6.8	0.0	9.4	-19.0	40
6	8.9	0.0	-34.2	-13.0	44
7	9.9	0.0	-33.9	-15.5	45
8	12.6	-0.1	-23.5	-43.0	18
9	13.5	0.0	12.9	-42.0	16
10	16.4	0.0	28.9	-34.0	26
11	16.4	0.0	16.1	-36.0	24
12	18.5	0.0	8.0	-36.5	22
13	18.5	0.0	35.1	-38.5	20
14	20.4	0.0	12.1	-41.0	18
15	22.9	0.0	-36.5	-42.5	17
16	22.9	0.0	-51.8	-43.5	16
17	24.4	0.0	1.5	-40.5	20
18	27.9	0.0	-22.2	-43.0	16
19	29.5	0.0	9.5	-42.5	17
20	31.3	0.0	7.2	-22.0	36
21	31.3	0.0	-37.8	-24.0	34
22	41.0	-29.9	10.0	-45.0	13
23	41.9	-0.1	24.0	-46.0	13
24	50.7	0.0	-4.4	-47.0	14
25	52.1	0.0	1.7	-44.0	15
26	59.3	0.0	20.9	-34.5	24

1	1.6	0.0	44.1	-14.0	46
2	2.6	0.0	3.5	-26.0	38
3	3.7	0.0	5.6	-34.5	29
4	5.1	0.0	-21.7	-14.0	43
5	6.8	0.0	9.4	-19.0	38
6	8.9	0.0	-34.3	-13.0	44
7	9.9	0.0	-33.9	-15.5	44
8	12.6	0.0	39.8	-42.5	16
9	12.6	0.0	-1.3	-44.5	14
10	13.5	0.0	11.2	-43.0	14
11	16.4	0.0	28.2	-34.0	20
12	16.4	0.0	15.5	-36.0	18
13	18.6	0.0	7.0	-36.5	21
14	18.6	0.0	34.8	-37.5	20
15	20.4	0.0	13.1	-41.5	16
16	23.0	0.0	-37.0	-42.0	17
17	24.2	-0.1	2.7	-42.0	13
18	29.8	-26.9	9.5	-42.5	14
19	31.3	0.0	7.5	-22.0	34
20	31.3	0.0	-37.9	-24.0	32
21	59.3	0.0	21.5	-34.0	21

1	1.6	0.0	44.2	-14.0	45
2	3.7	0.0	5.7	-34.5	28
3	5.1	0.0	-21.7	-14.0	43
4	6.8	0.0	9.4	-19.0	39
5	8.9	0.0	-34.2	-13.0	42
6	9.9	0.0	-33.9	-15.0	41
7	12.6	0.0	-19.6	-44.0	11
8	12.6	0.0	-48.3	-42.0	13
9	16.4	0.0	29.0	-34.0	20
10	18.6	0.0	8.3	-36.5	19
11	18.6	0.0	34.9	-37.5	18
12	18.6	0.0	-45.1	-39.5	16
13	31.3	0.0	7.3	-22.0	29
14	31.3	0.0	-37.7	-24.0	27
15	59.3	0.0	22.4	-33.0	20

1	1.6	0.0	44.1	-14.0	45
2	3.7	0.0	5.7	-34.5	31
3	5.1	0.0	-21.7	-14.0	45
4	6.8	0.0	9.4	-19.0	41
5	8.9	0.0	-34.1	-13.0	45
6	9.9	0.0	-34.0	-15.0	45
7	12.6	0.0	55.7	-42.0	17
8	12.6	0.0	-4.6	-44.0	15
9	13.5	0.0	11.9	-43.5	15
10	15.4	0.0	-11.8	-37.5	22
11	15.4	0.0	4.4	-39.5	20
12	16.4	0.0	29.0	-34.0	25
13	16.4	0.0	16.1	-35.0	24
14	18.6	0.0	34.9	-38.5	21
15	18.6	0.0	8.2	-36.5	23
16	20.3	0.0	12.7	-42.0	17
17	21.3	0.0	-29.8	-45.0	14
18	22.9	0.0	36.5	-42.0	16
19	22.9	0.0	-24.6	-44.0	14
20	24.3	0.0	2.3	-41.5	17
21	27.9	0.0	-22.7	-42.5	16
22	29.6	0.0	9.2	-43.0	15
23	31.3	0.0	7.1	-22.0	36
24	31.3	0.0	-37.9	-24.0	34
25	40.8	0.0	10.5	-45.0	13
26	42.5	0.0	12.7	-46.5	13
27	52.4	-29.9	1.8	-44.5	13
28	59.2	0.0	23.8	-34.0	24

1	1.6	0.0	44.0	-14.0	45
2	2.6	0.0	73.9	-27.5	37
3	3.7	0.0	5.7	-34.0	30
4	5.1	0.0	-21.7	-13.5	45
5	6.8	0.0	9.4	-19.0	39
6	8.9	0.0	-34.2	-13.0	44
7	9.9	0.0	-34.0	-15.0	42
8	12.6	0.0	34.5	-41.0	16
9	12.6	0.0	14.8	-41.0	16
10	13.6	-0.1	12.1	-43.0	13
11	15.4	0.0	-13.0	-38.5	17
12	15.4	0.0	6.1	-40.5	15
13	16.5	0.0	25.9	-34.5	22
14	18.6	0.0	8.4	-36.5	20
15	18.6	0.0	35.2	-38.5	18
16	20.3	0.0	12.2	-41.5	16
17	21.4	-0.1	36.2	-41.5	14
18	21.4	-0.1	9.0	-43.5	12
19	22.9	-0.1	-36.4	-43.0	13
20	22.9	-0.1	-51.9	-44.0	12
21	24.3	-0.1	2.3	-41.0	17
22	29.7	0.0	9.6	-43.0	14
23	31.3	0.0	7.2	-22.0	32
24	31.3	0.0	-38.0	-24.0	30
25	59.3	0.0	22.7	-35.0	22

1	1.6	0.0	44.0	-14.5	46
2	2.6	0.0	72.6	-28.0	36
3	3.7	0.0	6.1	-34.5	30
4	5.1	0.0	-21.7	-13.5	44
5	6.8	0.0	9.3	-19.0	41
6	8.9	0.0	-34.1	-13.0	44
7	9.9	0.0	-33.9	-15.0	44
8	12.6	0.0	35.6	-41.5	19
9	12.6	0.0	16.1	-42.5	18
10	15.3	0.0	-13.1	-38.5	22
11	16.5	0.0	7.4	-35.0	25
12	18.6	0.0	8.7	-36.0	23
13	18.6	0.0	35.4	-38.0	21
14	20.3	0.0	12.6	-42.5	16
15	21.4	-0.1	-28.9	-46.0	13
16	21.4	-0.1	32.9	-47.0	12
17	22.8	0.0	37.0	-43.5	16
18	22.8	0.0	-23.5	-45.5	14
19	24.4	0.0	2.1	-42.0	19
20	27.9	0.0	-22.3	-44.0	15
21	29.5	0.0	9.4	-43.0	15
22	31.3	0.0	7.3	-22.0	37
23	31.3	0.0	-37.9	-24.0	35
24	40.8	0.0	9.9	-44.5	15
25	50.7	0.0	-5.4	-46.5	14
26	52.1	0.0	40.6	-42.5	16
27	59.3	0.0	20.9	-35.0	24

1	1.6	0.0	44.4	-15.0	46
2	2.7	0.0	71.9	-28.0	36
3	3.7	0.0	6.3	-35.0	30
4	5.1	0.0	-21.7	-13.5	45
5	6.8	0.0	9.2	-19.0	40
6	8.9	0.0	-34.1	-13.0	46
7	9.9	0.0	-33.9	-15.0	43
8	12.5	0.0	61.0	-41.0	17
9	15.3	0.0	-14.4	-38.0	21
10	16.5	0.0	24.9	-35.5	23
11	18.6	0.0	9.6	-36.0	23
12	20.3	0.0	13.0	-43.5	16
13	22.8	0.0	-25.5	-44.0	16
14	24.4	0.0	39.1	-41.5	18
15	27.8	0.0	-22.3	-43.5	16
16	29.6	0.0	9.0	-43.0	15
17	31.3	0.0	7.4	-22.0	35
18	31.3	0.0	-37.9	-24.0	33
19	40.8	0.0	10.5	-44.5	14
20	52.1	0.0	3.2	-43.0	16
21	52.1	0.0	-9.4	-43.0	16
22	59.2	0.0	21.5	-35.0	25

1	1.6	0.0	45.3	-15.0	45
2	2.7	0.0	70.9	-28.0	35
3	3.6	0.0	-29.5	-35.0	29
4	3.6	0.0	16.3	-36.0	28
5	5.1	0.0	-21.8	-14.0	43
6	6.8	0.0	9.2	-19.0	39
7	8.9	0.0	-34.1	-13.0	43
8	9.9	0.0	-33.9	-15.0	43
9	15.4	0.0	-13.9	-38.5	16
10	16.8	-26.9	26.7	-35.5	19
11	18.5	0.0	10.2	-37.0	17
12	23.3	-44.8	-12.0	-42.5	13
13	23.3	-44.8	29.4	-44.5	11
14	29.6	0.0	8.1	-41.5	13
15	31.3	0.0	6.9	-22.0	33
16	31.3	0.0	-38.0	-24.0	31
17	59.3	0.0	20.1	-34.5	19

1	1.6	0.0	45.0	-15.0	46
2	2.6	0.0	70.6	-28.5	35
3	3.5	0.0	-30.1	-34.5	31
4	3.5	0.0	15.9	-35.5	30
5	5.1	0.0	-21.7	-14.0	44
6	6.8	0.0	9.2	-19.0	41
7	8.9	0.0	-34.4	-13.5	44
