ID	Range	Rate	Angle	Rcs	Snr

1	2.5	0.0	-3.6	-11.5	42
2	5.5	0.0	-65.3	-28.0	37
3	8.4	0.0	-34.6	-40.5	21
4	8.4	0.0	-41.0	-42.5	19
5	12.9	0.0	26.3	-44.5	17

1	2.5	0.0	-3.6	-11.0	42
2	5.7	0.0	-67.1	-28.5	36
3	5.7	0.0	-40.1	-30.5	34
4	12.9	0.0	26.5	-44.5	14

1	2.5	0.0	-3.6	-11.5	42
2	5.6	0.0	-63.7	-28.5	35
3	13.3	-23.9	28.7	-45.0	17

1	2.5	0.0	-3.6	-12.0	42
2	5.6	0.0	10.3	-29.0	35
3	5.6	0.0	-4.8	-29.0	35
4	8.6	0.0	-41.2	-41.0	19
5	13.1	0.0	5.4	-45.0	17

1	2.5	0.0	-3.6	-11.5	41
2	5.6	0.0	-4.5	-30.0	34
3	13.5	-26.7	29.4	-45.5	15

1	2.4	0.0	-3.5	-11.0	42
2	5.6	0.0	9.8	-29.0	35
3	13.5	-23.9	8.7	-45.5	16

1	2.4	0.0	-3.6	-10.5	42
2	5.7	0.0	10.7	-29.0	36
3	5.7	0.0	-4.5	-31.0	34
4	13.0	-0.1	4.8	-46.0	16

1	2.5	0.0	-4.0	-13.0	42
2	5.7	0.0	9.6	-29.0	37
3	8.7	0.0	-12.9	-40.0	23
4	13.6	-26.7	8.4	-46.5	15

1	2.5	0.0	-3.9	-13.0	42
2	2.5	0.0	23.5	-15.0	40
3	5.7	0.0	9.5	-28.0	36
4	13.3	0.0	5.1	-45.5	16

1	2.5	0.0	-3.9	-13.0	42
2	2.5	0.0	23.6	-15.0	40
3	5.9	0.0	49.7	-28.0	35
4	13.0	0.0	5.1	-45.5	15

1	2.6	0.0	-29.2	-14.0	42
2	2.6	0.0	57.3	-15.0	41
3	5.9	0.0	48.8	-27.5	35
4	8.1	0.0	-41.3	-40.0	21
5	13.2	0.0	5.5	-45.5	16

1	2.6	0.0	58.9	-14.5	42
2	2.6	0.0	23.6	-16.5	40
3	5.9	0.0	48.9	-28.5	35
4	13.3	-23.9	29.4	-44.5	16

1	2.6	0.0	24.0	-14.5	43
2	2.6	0.0	-3.8	-15.5	42
3	5.9	0.0	48.8	-28.5	36
4	12.9	0.0	5.8	-45.0	16

1	1.1	0.2	-4.4	-47.0	20
2	2.6	0.0	24.1	-15.5	42
3	5.9	0.0	48.8	-27.5	35
4	12.9	0.0	5.5	-45.0	16

1	2.6	0.0	24.1	-16.5	43
2	5.8	0.0	48.8	-28.0	35
3	8.0	0.0	-41.9	-40.0	22
4	13.0	0.0	5.0	-44.5	18

1	1.1	0.3	-6.4	-46.5	21
2	2.6	0.0	24.3	-16.0	43
3	5.9	0.0	48.8	-27.0	35
4	13.0	0.0	4.2	-45.5	15

1	1.3	0.4	-7.6	-44.5	21
2	2.5	0.0	24.5	-15.0	41
3	5.7	0.0	48.5	-27.0	36
4	5.7	0.0	-26.0	-29.0	34
5	13.1	0.0	5.4	-45.0	16

1	2.5	0.0	-4.1	-12.0	40
2	5.8	0.0	48.9	-26.5	35
3	13.1	-0.1	5.1	-45.5	14

1	2.5	0.0	-3.6	-11.0	41
2	5.9	0.0	49.0	-27.5	37
3	13.7	-39.7	5.1	-45.5	15

1	2.5	0.0	-4.1	-11.5	42
2	2.5	0.0	23.6	-13.5	40
3	5.9	0.0	48.7	-28.0	35
4	13.4	-26.7	8.7	-46.0	16

1	2.4	0.0	-3.7	-9.5	42
2	5.9	0.0	49.1	-28.0	35
3	12.7	23.8	33.9	-44.5	15

1	2.4	0.0	-3.6	-9.5	42
2	6.0	0.0	25.5	-27.5	36
3	9.9	0.0	-36.1	-44.0	17
4	9.9	0.0	2.7	-46.0	15
5	13.6	-39.7	27.5	-46.0	15

1	2.5	0.0	-3.7	-9.5	42
2	5.7	0.0	-17.1	-28.0	36
3	5.7	0.0	-64.6	-29.0	35
4	12.7	0.0	5.5	-46.0	14

1	2.5	0.0	-3.7	-9.5	42
2	5.6	0.0	74.5	-28.0	35
3	5.6	0.0	-63.9	-30.0	33
4	5.6	0.0	16.2	-32.0	31
5	12.6	23.8	2.6	-44.5	16

1	2.5	0.0	-3.6	-10.0	42
2	5.7	0.0	10.0	-28.0	35
3	14.0	-69.5	29.1	-45.0	17

1	2.4	0.0	-3.6	-10.0	42
2	5.5	0.0	-54.9	-27.0	35
3	5.5	0.0	9.4	-28.0	34
4	5.5	0.0	-31.3	-29.0	33
5	13.3	0.0	4.1	-47.0	13

1	2.5	0.0	-3.5	-10.0	42
2	5.7	0.0	9.7	-28.0	36
3	5.7	0.0	-54.3	-30.0	34
4	8.1	0.0	-41.6	-38.5	23
5	13.0	23.8	1.1	-45.5	14
6	13.0	23.8	-13.3	-47.5	12

1	2.4	0.0	-3.4	-10.0	42
2	5.7	0.0	59.5	-28.5	35
3	5.7	0.0	25.3	-28.5	35
4	5.7	0.0	-46.9	-29.5	34
5	13.1	0.0	5.9	-46.0	13

1	2.4	0.0	-3.4	-10.5	42
2	5.6	0.0	-4.0	-27.0	36
3	13.4	-26.7	31.0	-45.0	14

1	2.4	0.0	-3.4	-10.5	42
2	5.5	0.0	-4.1	-27.5	36
3	5.5	0.0	8.9	-28.5	35
4	5.5	0.0	-18.3	-30.5	33
5	10.1	-0.1	29.3	-44.0	18
6	13.1	0.0	5.4	-46.0	15

1	2.4	0.0	-3.3	-10.0	42
2	5.5	0.0	-4.1	-27.0	37
3	13.1	-0.1	27.9	-44.5	17
4	13.1	-0.1	34.6	-45.5	16

1	2.4	0.0	-3.4	-9.5	42
2	5.6	0.0	-55.5	-27.0	36
3	13.8	-53.4	34.2	-45.0	16

1	2.4	0.0	-3.4	-8.5	42
2	5.4	0.0	-4.1	-26.5	39
3	5.4	0.0	9.0	-28.5	37
4	8.3	-0.1	-4.9	-39.0	25
5	8.3	-0.1	-40.8	-41.0	23
6	13.0	0.0	5.5	-45.5	14
7	13.0	0.0	-15.7	-47.5	12

1	2.4	0.0	-3.4	-8.5	42
2	5.5	0.0	-16.6	-27.0	36
3	5.5	0.0	-47.5	-27.0	36
4	12.7	29.7	1.9	-45.5	15

1	2.4	0.0	-3.4	-8.5	42
2	5.4	0.0	-4.9	-27.0	37
3	12.5	26.6	35.7	-45.0	15
4	12.5	26.6	-1.2	-47.0	13

1	2.4	0.0	-3.4	-8.5	41
2	5.4	0.0	-4.3	-26.5	38
3	5.4	0.0	8.8	-27.5	37
4	10.0	0.0	28.6	-44.0	18
5	13.2	0.0	4.6	-46.0	15

1	2.4	0.0	-3.5	-8.5	42
2	5.5	0.0	-4.9	-27.0	36
3	13.1	0.0	5.4	-45.0	15

1	2.4	0.0	-3.5	-8.5	41
2	5.4	0.0	-5.2	-26.5	37
3	5.4	0.0	9.6	-27.5	36
4	13.1	0.0	5.6	-46.5	14

1	2.4	0.0	-3.5	-8.5	42
2	5.4	0.0	-5.2	-25.5	38
3	5.4	0.0	9.2	-26.5	37
4	13.1	0.0	5.5	-45.5	15

1	2.4	0.0	-3.5	-8.0	42
2	5.5	0.0	-5.1	-26.0	39
3	5.5	0.0	-69.6	-28.0	37
4	13.3	-0.1	25.5	-46.0	14

1	2.4	0.0	-3.5	-8.5	41
2	5.7	0.0	-5.2	-27.0	35
3	5.7	0.0	-68.9	-28.0	34
4	13.4	-26.7	8.4	-45.5	15

1	2.4	0.0	-3.5	-8.5	42
2	5.6	0.0	-5.5	-26.5	37
3	5.6	0.0	0.5	-28.5	35
4	13.1	0.0	25.2	-44.5	16

1	2.4	0.0	-3.5	-8.5	41
2	5.6	0.0	-16.4	-27.0	37
3	13.2	0.0	24.9	-45.0	15

1	2.4	0.0	-3.5	-8.5	41
2	5.4	0.0	-16.8	-26.5	37
3	8.0	0.0	-42.1	-38.5	25
4	12.8	26.6	34.2	-46.0	13

1	2.4	0.0	-3.5	-9.0	42
2	5.6	0.0	9.1	-27.0	38
3	5.6	0.0	-17.2	-29.0	36
4	13.1	0.0	5.1	-45.5	15

1	2.4	0.0	-3.6	-9.0	42
2	5.7	0.0	9.9	-27.5	36
3	5.7	0.0	26.8	-29.5	34
4	12.8	0.0	5.6	-45.0	15

1	2.4	0.0	-3.6	-9.0	42
2	5.6	0.0	-16.6	-27.0	36
3	7.9	0.0	5.2	-38.5	25
4	13.5	-26.7	7.9	-45.5	16

1	2.4	0.0	-3.6	-9.5	42
2	5.6	0.0	9.1	-27.0	36
3	5.6	0.0	26.9	-29.0	34
4	13.0	-0.1	4.8	-44.5	15

1	2.4	0.0	-3.6	-9.5	42
2	5.5	0.0	9.1	-27.0	36
3	8.0	0.0	5.7	-37.5	25
4	13.1	0.0	25.8	-45.0	17

1	2.4	0.0	-3.6	-9.5	42
2	5.5	0.0	9.3	-27.5	37
3	13.5	-26.7	29.1	-44.5	19

1	2.4	0.0	-3.6	-9.5	42
2	5.6	0.0	9.1	-27.5	37
3	13.1	0.0	5.1	-45.0	16

1	2.4	0.0	-3.6	-9.5	42
2	5.7	0.0	9.4	-28.0	35
3	5.7	0.0	26.6	-30.0	33
4	5.7	0.0	21.1	-32.0	31
5	12.9	0.0	25.7	-44.5	15

1	2.4	0.0	-3.6	-10.0	42
2	5.7	0.0	9.3	-28.0	34
3	8.0	0.0	5.5	-38.5	24
4	12.7	26.6	-61.7	-45.0	14
5	12.7	26.6	8.0	-47.0	12

1	2.4	0.0	-3.6	-10.0	42
2	5.7	0.0	8.7	-27.5	36
3	13.7	-23.9	27.1	-45.5	15

1	2.4	0.0	-3.7	-10.0	42
2	5.7	0.0	-17.4	-27.0	37
3	5.7	0.0	-21.8	-28.0	36
4	13.1	0.0	25.8	-45.0	16

1	2.4	0.0	-3.6	-10.0	42
2	5.8	0.0	49.5	-27.0	34
3	7.9	0.0	-3.9	-37.0	28
4	12.7	26.6	2.5	-45.0	16

1	2.4	0.0	-3.6	-9.5	42
2	5.7	0.0	50.5	-27.0	38
3	13.2	-8.0	-0.1	-44.5	16
4	13.2	-8.0	34.5	-46.5	14

1	2.4	0.0	-3.6	-9.5	42
2	5.6	0.0	-16.7	-27.0	38
3	5.6	0.0	-21.5	-29.0	36
4	13.9	-69.5	29.3	-45.0	18

1	2.4	0.0	-3.6	-9.5	42
2	5.4	0.0	-17.1	-26.5	37
3	5.4	0.0	-21.8	-27.5	36
4	13.0	0.0	5.0	-45.0	16

1	2.4	0.0	-3.6	-10.0	42
2	5.5	0.0	-69.6	-27.0	37
3	5.5	0.0	26.1	-29.0	35
4	13.5	-23.9	29.9	-45.5	16

1	2.4	0.0	-3.6	-9.5	42
2	5.5	0.0	-17.7	-27.0	38
3	12.7	-0.1	5.3	-46.0	15

1	2.4	0.0	-3.6	-9.5	42
2	5.7	0.0	-18.5	-27.5	37
3	13.0	0.0	25.5	-45.5	14

1	2.4	0.0	-3.6	-9.5	42
2	5.6	0.0	9.2	-27.0	36
3	13.0	0.0	5.4	-45.5	15

1	2.4	0.0	-3.6	-9.5	42
2	5.6	0.0	9.5	-27.0	36
3	14.2	-69.5	30.1	-45.5	15

1	2.4	0.0	-3.6	-9.5	42
2	5.5	0.0	-17.2	-26.0	38
3	13.0	0.0	26.3	-45.0	16

1	2.4	0.0	-3.6	-9.5	42
2	5.6	0.0	-17.8	-26.5	37
3	12.6	23.8	2.6	-45.0	15

1	2.4	0.0	-3.6	-9.5	42
2	5.7	0.0	-69.3	-27.0	36
3	5.7	0.0	26.1	-29.0	34
4	5.7	0.0	33.2	-31.0	32
5	12.9	0.0	5.5	-45.5	16

1	2.4	0.0	-3.6	-9.5	42
2	5.7	0.0	8.9	-27.0	36
3	5.7	0.0	27.1	-28.0	35
